evaluations raw_y
1 1.0000000000
5 2.0000000000
6 4.0000000000
27 8.0000000000
81 10.0000000000
222 11.0000000000
243 17.0000000000
351 20.0000000000
491 21.0000000000
1000 22.0000000000
1019 23.0000000000
1145 27.0000000000
1348 29.0000000000
1597 30.0000000000
1658 31.0000000000
1911 33.0000000000
1958 35.0000000000
2109 36.0000000000
2116 37.0000000000
2316 39.0000000000
2475 40.0000000000
2482 41.0000000000
2699 42.0000000000
2808 43.0000000000
2823 44.0000000000
3230 46.0000000000
3903 47.0000000000
3922 48.0000000000
4013 52.0000000000
4171 54.0000000000
4418 55.0000000000
4556 58.0000000000
5110 60.0000000000
5200 62.0000000000
5279 64.0000000000
6170 65.0000000000
6436 69.0000000000
6698 71.0000000000
6721 72.0000000000
6877 73.0000000000
7329 74.0000000000
7341 76.0000000000
7556 77.0000000000
7581 78.0000000000
7697 82.0000000000
8583 84.0000000000
8640 85.0000000000
9070 87.0000000000
9698 88.0000000000
9736 92.0000000000
9891 93.0000000000
10470 95.0000000000
10503 99.0000000000
11876 100.0000000000
evaluations raw_y
1 0.0000000000
2 4.0000000000
12 5.0000000000
32 14.0000000000
118 16.0000000000
156 18.0000000000
307 19.0000000000
332 25.0000000000
355 26.0000000000
450 27.0000000000
661 29.0000000000
856 30.0000000000
1169 32.0000000000
1244 33.0000000000
1287 36.0000000000
1376 39.0000000000
1389 40.0000000000
1665 41.0000000000
1775 43.0000000000
1946 45.0000000000
2248 48.0000000000
2268 49.0000000000
2570 52.0000000000
2733 53.0000000000
3378 54.0000000000
3387 56.0000000000
3664 57.0000000000
3692 62.0000000000
4191 69.0000000000
4219 70.0000000000
4395 71.0000000000
4465 72.0000000000
4880 73.0000000000
5389 74.0000000000
5417 76.0000000000
5465 78.0000000000
5501 80.0000000000
5632 85.0000000000
6252 86.0000000000
6447 87.0000000000
6593 88.0000000000
7197 89.0000000000
7243 90.0000000000
7737 91.0000000000
7966 95.0000000000
8013 96.0000000000
8053 97.0000000000
8345 99.0000000000
8358 100.0000000000
evaluations raw_y
1 3.0000000000
15 5.0000000000
26 6.0000000000
42 9.0000000000
81 11.0000000000
184 12.0000000000
266 13.0000000000
272 16.0000000000
355 23.0000000000
472 24.0000000000
547 34.0000000000
771 35.0000000000
1050 38.0000000000
1502 39.0000000000
1583 40.0000000000
1687 44.0000000000
1794 45.0000000000
2273 46.0000000000
2608 47.0000000000
3013 50.0000000000
3491 52.0000000000
3716 55.0000000000
4068 56.0000000000
4189 57.0000000000
4280 59.0000000000
4590 62.0000000000
4677 65.0000000000
4767 66.0000000000
4959 67.0000000000
5061 69.0000000000
5322 70.0000000000
6207 71.0000000000
6993 73.0000000000
7115 74.0000000000
7236 75.0000000000
7258 76.0000000000
7541 78.0000000000
7607 81.0000000000
8059 84.0000000000
8081 85.0000000000
8144 86.0000000000
8454 88.0000000000
8576 92.0000000000
9592 93.0000000000
9642 95.0000000000
9716 97.0000000000
10189 98.0000000000
10501 100.0000000000
evaluations raw_y
1 1.0000000000
4 6.0000000000
70 8.0000000000
134 10.0000000000
162 11.0000000000
205 13.0000000000
338 16.0000000000
355 21.0000000000
469 22.0000000000
474 25.0000000000
541 26.0000000000
720 27.0000000000
730 28.0000000000
831 31.0000000000
1062 34.0000000000
1069 35.0000000000
1295 36.0000000000
1306 40.0000000000
1540 41.0000000000
1789 43.0000000000
2017 48.0000000000
2326 51.0000000000
2428 52.0000000000
2437 56.0000000000
2765 57.0000000000
2819 59.0000000000
2964 61.0000000000
3390 63.0000000000
3404 65.0000000000
3502 73.0000000000
3888 76.0000000000
4307 79.0000000000
4355 82.0000000000
4379 84.0000000000
4432 86.0000000000
4766 88.0000000000
5065 90.0000000000
5581 93.0000000000
5643 95.0000000000
5799 96.0000000000
5843 97.0000000000
5862 98.0000000000
6989 100.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
9 4.0000000000
20 7.0000000000
94 8.0000000000
96 11.0000000000
142 12.0000000000
156 16.0000000000
250 18.0000000000
387 19.0000000000
402 20.0000000000
440 21.0000000000
498 24.0000000000
566 28.0000000000
701 30.0000000000
1055 32.0000000000
1606 34.0000000000
1968 35.0000000000
2204 36.0000000000
2280 37.0000000000
2516 38.0000000000
2670 39.0000000000
2683 40.0000000000
2708 41.0000000000
2747 42.0000000000
2887 44.0000000000
3012 45.0000000000
3172 46.0000000000
3364 47.0000000000
3659 52.0000000000
3832 54.0000000000
3883 58.0000000000
3952 60.0000000000
4020 61.0000000000
4084 62.0000000000
4200 69.0000000000
4317 75.0000000000
4391 76.0000000000
4537 77.0000000000
4575 78.0000000000
4845 80.0000000000
5459 83.0000000000
5650 87.0000000000
5872 88.0000000000
7189 89.0000000000
7225 91.0000000000
7603 92.0000000000
7887 93.0000000000
7910 94.0000000000
8286 95.0000000000
8364 97.0000000000
8919 100.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
7 3.0000000000
10 4.0000000000
32 5.0000000000
80 6.0000000000
98 13.0000000000
205 16.0000000000
312 17.0000000000
416 20.0000000000
550 21.0000000000
560 22.0000000000
591 24.0000000000
633 25.0000000000
1068 26.0000000000
1194 28.0000000000
1208 33.0000000000
1251 34.0000000000
1258 39.0000000000
1347 44.0000000000
1385 48.0000000000
1610 49.0000000000
1666 51.0000000000
1676 53.0000000000
1759 57.0000000000
1894 58.0000000000
2049 59.0000000000
2212 60.0000000000
2382 65.0000000000
2818 68.0000000000
2910 73.0000000000
3148 74.0000000000
3456 76.0000000000
3583 77.0000000000
3597 78.0000000000
3812 80.0000000000
3866 81.0000000000
3992 83.0000000000
4399 84.0000000000
4410 86.0000000000
4735 87.0000000000
4841 91.0000000000
4904 92.0000000000
4957 94.0000000000
5024 98.0000000000
6086 100.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
4 3.0000000000
25 4.0000000000
33 5.0000000000
69 7.0000000000
173 8.0000000000
187 9.0000000000
241 12.0000000000
283 20.0000000000
470 21.0000000000
496 22.0000000000
506 23.0000000000
520 24.0000000000
585 26.0000000000
1280 27.0000000000
1467 30.0000000000
1590 31.0000000000
1613 32.0000000000
1905 33.0000000000
1906 34.0000000000
1917 38.0000000000
2267 40.0000000000
2343 43.0000000000
2391 45.0000000000
2431 46.0000000000
2502 47.0000000000
2605 52.0000000000
2645 53.0000000000
2828 55.0000000000
2870 56.0000000000
2906 57.0000000000
2965 60.0000000000
3177 63.0000000000
3540 64.0000000000
3570 69.0000000000
3813 70.0000000000
4163 71.0000000000
4837 73.0000000000
4853 74.0000000000
5138 79.0000000000
5306 84.0000000000
5600 86.0000000000
5784 91.0000000000
6237 92.0000000000
6295 93.0000000000
7187 94.0000000000
7206 95.0000000000
7263 96.0000000000
7885 100.0000000000
evaluations raw_y
1 1.0000000000
3 3.0000000000
5 10.0000000000
178 14.0000000000
272 16.0000000000
348 17.0000000000
599 18.0000000000
674 20.0000000000
755 24.0000000000
798 26.0000000000
844 29.0000000000
915 30.0000000000
980 31.0000000000
1236 32.0000000000
1243 37.0000000000
1319 40.0000000000
1490 43.0000000000
2031 45.0000000000
2254 47.0000000000
2330 48.0000000000
2600 49.0000000000
2792 50.0000000000
2923 52.0000000000
2996 53.0000000000
3032 54.0000000000
3345 56.0000000000
3379 58.0000000000
4498 59.0000000000
4509 64.0000000000
4531 65.0000000000
4694 67.0000000000
4786 68.0000000000
4978 69.0000000000
5062 70.0000000000
5542 71.0000000000
5567 73.0000000000
6338 75.0000000000
6873 77.0000000000
