evaluations raw_y
1 1.1225864392
2 1.2201073694
7 1.3220518244
10 1.3376136972
11 1.3698630137
16 1.4245014245
19 1.4293882218
20 1.6700066800
21 1.7373175817
32 2.0475020475
34 2.1872265967
38 2.2461814915
52 2.2831050228
62 2.3741690408
146 2.6178010471
164 2.7624309392
171 2.8058361392
174 2.8571428571
183 2.8636884307
197 3.0599755202
349 3.2594524120
495 3.4482758621
512 3.5765379113
550 3.7821482602
571 3.7936267071
1174 3.9246467818
50984 3.9370078740
56157 4.2301184433
100000 4.2301184433
evaluations raw_y
1 1.1008366358
6 1.3276686139
7 1.3974287311
10 1.4611338399
18 1.6056518947
19 1.6414970453
20 1.7818959373
24 1.8102824041
25 1.8953752843
35 1.9215987702
38 1.9425019425
41 1.9825535289
44 2.0374898126
63 2.0475020475
102 2.1459227468
118 2.1645021645
158 2.1949078139
160 2.2542831380
165 2.5432349949
255 2.6232948583
305 2.9377203290
482 2.9868578256
483 3.0978934325
2759 3.1766200762
2770 3.2341526520
2830 3.3647375505
2916 3.3921302578
3163 3.8639876352
7086 3.8880248834
7120 3.9872408293
7147 4.2158516020
100000 3.3467202142
evaluations raw_y
1 0.8005123279
6 0.8862105636
12 0.9127418766
23 0.9201324991
27 0.9800078401
31 1.1967448540
32 1.3095861708
33 1.3653741125
35 1.4392630973
36 1.4907573047
48 1.5595757954
49 1.6202203500
62 1.6223231668
73 1.7373175817
76 1.7946877243
80 1.8896447468
82 2.0112630732
83 2.1026072330
103 2.2261798753
157 2.2999080037
179 2.4295432459
183 2.4533856722
223 2.5906735751
245 2.6624068158
263 2.6680896478
305 2.9239766082
329 2.9585798817
374 3.0376670717
391 3.0450669915
400 3.0525030525
427 3.2175032175
549 3.3647375505
716 3.3921302578
1151 3.4770514604
1436 3.5260930889
2119 3.5765379113
17274 3.7481259370
17453 3.8051750381
100000 3.8051750381
evaluations raw_y
1 1.2531328321
2 1.3178703216
11 1.3835085778
15 1.3850415512
16 1.4662756598
18 1.4961101137
20 1.5033072760
21 1.6523463318
24 1.7445917655
37 1.7946877243
41 2.0080321285
48 2.0712510356
50 2.0746887967
62 2.0850708924
163 2.1097046414
183 2.2104332449
204 2.2956841139
207 2.3430178069
235 2.5588536336
338 2.6068821689
379 2.6123301985
389 2.6511134677
440 2.6624068158
551 2.6680896478
622 2.7203482046
628 3.0156815440
671 3.0229746070
701 3.1210986267
757 3.1605562579
802 3.2010243278
815 3.3647375505
826 3.5460992908
996 3.7257824143
1005 4.0257648953
1094 4.2589437819
100000 3.3921302578
evaluations raw_y
1 1.0706638116
9 1.1420740064
19 1.1709601874
21 1.3068478829
23 1.3958682300
30 1.4005602241
33 1.4784151390
43 1.5654351910
45 1.6545334216
49 1.7445917655
50 1.8050541516
83 1.8422991894
95 1.8559762435
107 1.9305019305
114 2.0475020475
122 2.0508613618
169 2.1168501270
170 2.1496130696
193 2.1682567216
223 2.2502250225
270 2.2956841139
279 2.3084025854
283 2.4485798237
309 2.6178010471
318 2.6343519494
447 2.6852846402
471 2.7624309392
511 2.8441410694
622 2.9726516052
802 3.0012004802
834 3.0376670717
836 3.0450669915
843 3.1133250311
989 3.1766200762
1013 3.2679738562
1035 3.4770514604
1139 3.4867503487
1181 3.5360678925
1207 3.6075036075
1332 3.7707390649
7189 3.8402457757
7462 4.2444821732
100000 3.1446540881
evaluations raw_y
1 1.5954052329
11 1.6633399867
21 1.6655562958
22 1.8395879323
23 1.8867924528
26 1.9984012790
35 2.1607605877
36 2.1645021645
41 2.2706630336
42 2.2872827081
48 2.5746652935
52 2.5906735751
137 2.9377203290
157 3.0303030303
189 3.0978934325
201 3.2010243278
206 3.2425421530
263 3.3200531208
283 3.3467202142
715 3.3738191633
792 3.4482758621
809 3.6818851252
868 3.8284839204
1286 3.9872408293
1394 4.0518638574
2716 4.0783034258
81972 4.2444821732
100000 2.8768699655
evaluations raw_y
1 1.1256190905
2 1.2581781580
4 1.2671059301
7 1.2946659762
12 1.3347570742
16 1.3789299504
23 1.4409221902
25 1.5087507544
26 1.6812373907
37 1.7692852088
42 1.7818959373
49 1.9334880124
68 1.9607843137
72 2.0341741253
108 2.0441537204
111 2.1459227468
113 2.3607176582
166 2.4295432459
176 2.4533856722
193 2.5075225677
242 2.5853154085
255 2.5906735751
276 2.6068821689
301 3.0303030303
310 3.0826140567
369 3.0978934325
446 3.3025099075
449 3.3112582781
507 3.3377837116
5303 3.4482758621
5357 4.2016806723
5473 4.6554934823
6088 4.7438330171
6685 4.7984644914
100000 2.3084025854
evaluations raw_y
1 0.9451795841
3 0.9940357853
5 1.0412328197
8 1.0998680158
12 1.1494252874
16 1.1504832029
18 1.2518778167
20 1.3896609227
24 1.5384615385
27 1.6139444803
32 1.7301038062
39 1.8670649739
49 1.8982536067
54 1.9127773527
56 2.0990764064
57 2.2301516503
85 2.3877745941
87 2.4108003857
202 2.4727992087
242 2.4875621891
291 2.8184892897
296 2.8768699655
436 2.9103608847
440 2.9868578256
498 3.0525030525
627 3.0750307503
657 3.0902348578
671 3.1289111389
908 3.1847133758
938 3.2765399738
980 3.3200531208
1132 3.4199726402
9638 3.4387895461
9726 3.5460992908
10035 3.8402457757
10195 4.0000000000
28782 4.0518638574
28978 4.0650406504
29242 4.1050903120
100000 4.1050903120
evaluations raw_y
1 0.8308408109
2 0.9988014383
6 1.3068478829
8 1.3743815283
10 1.5124016939
11 1.7895490336
23 1.9275250578
28 2.0112630732
36 2.0644095789
51 2.1312872975
64 2.2624434389
70 2.3518344309
78 2.4201355276
119 2.4826216485
126 2.4975024975
137 2.5853154085
210 2.6455026455
220 2.6624068158
261 2.7746947836
301 3.0376670717
307 3.0902348578
311 3.2594524120
378 3.2851511170
456 3.5971223022
758 3.6927621861
100000 3.6927621861
evaluations raw_y
1 1.2431626057
7 1.2853470437
9 1.5812776724
16 1.7717930546
21 1.9794140934
32 2.0781379884
98 2.4154589372
105 2.4582104228
129 2.5176233635
177 2.5960539979
208 2.6343519494
231 2.7442371021
275 2.7870680045
281 2.8968713789
373 2.9171528588
386 2.9655990510
521 3.0084235860
562 3.0450669915
640 3.0674846626
701 3.0750307503
765 3.2258064516
826 3.4482758621
840 3.4965034965
2882 3.6179450072
100000 2.9446407538
