evaluations raw_y
1 0.9127418766
3 1.0044194456
6 1.1978917106
8 1.3206550449
13 1.7667844523
17 1.8422991894
25 1.8670649739
32 2.1872265967
41 2.4390243902
56 2.4533856722
72 2.5380710660
274 2.5746652935
295 2.6795284030
298 2.8184892897
300 2.8968713789
369 3.3557046980
635 3.3829499323
691 3.4293552812
823 3.5971223022
1083 3.6075036075
1379 3.7481259370
1445 3.8051750381
9906 3.8284839204
10096 4.0387722132
24895 4.3782837128
100000 3.5868005739
evaluations raw_y
1 1.0874293171
3 1.1086474501
5 1.1368804002
9 1.1910433540
12 1.3095861708
17 1.3896609227
22 1.4005602241
26 1.4997000600
29 1.5460729746
39 1.5634771732
50 1.5812776724
84 1.7373175817
86 1.9040365575
92 2.2143489814
95 2.2222222222
96 2.2747952684
113 2.5484199796
196 2.6178010471
214 2.6343519494
246 2.6399155227
278 2.7995520717
307 2.9797377831
388 3.0599755202
396 3.0826140567
473 3.2341526520
498 3.4199726402
524 3.5868005739
100000 2.6852846402
evaluations raw_y
1 1.4376078206
3 1.5537600994
6 1.6139444803
7 1.7397355602
40 1.8450184502
42 1.8670649739
54 1.8698578908
69 1.8782870023
77 1.9669551534
90 2.1682567216
127 2.2182786158
136 2.2542831380
150 2.2583559169
155 2.2956841139
168 2.2999080037
206 2.3041474654
211 2.4201355276
257 2.4342745862
263 2.4437927664
264 2.4777006938
305 2.4975024975
337 2.5329280648
341 2.6567481403
355 3.0229746070
504 3.2679738562
647 3.3647375505
900 3.6710719530
959 3.7481259370
964 3.7593984962
1035 3.7936267071
1246 3.8759689922
7207 4.1050903120
7571 4.1459369818
7963 4.2444821732
8061 4.5045045045
100000 4.5045045045
evaluations raw_y
1 1.0117361392
6 1.1145786893
9 1.1676786548
10 1.2285012285
13 1.2987012987
14 1.3819789939
27 1.4819205691
28 1.6265452180
37 1.6972165648
39 1.6995241332
41 1.7470300489
43 1.9394879752
51 2.1645021645
76 2.2956841139
83 2.3877745941
114 2.4108003857
123 2.4533856722
125 2.4679170780
155 2.5278058645
158 2.5906735751
175 2.6511134677
193 2.7027027027
195 2.7322404372
234 2.9446407538
312 3.0525030525
366 3.1210986267
4748 3.1685678074
7964 3.3025099075
8534 3.3467202142
8870 3.7147102526
9311 3.7481259370
