evaluations raw_y
1 7.0000000000
113 8.0000000000
246 11.0000000000
266 12.0000000000
390 13.0000000000
399 14.0000000000
697 16.0000000000
821 17.0000000000
873 18.0000000000
876 20.0000000000
945 22.0000000000
1061 24.0000000000
1068 26.0000000000
1207 30.0000000000
1240 33.0000000000
1360 37.0000000000
1910 38.0000000000
2021 40.0000000000
2126 41.0000000000
2366 44.0000000000
2687 45.0000000000
2688 46.0000000000
2833 49.0000000000
2967 50.0000000000
3038 51.0000000000
3059 55.0000000000
3217 57.0000000000
3554 62.0000000000
3718 63.0000000000
3844 75.0000000000
4260 77.0000000000
4414 80.0000000000
4591 82.0000000000
4637 84.0000000000
5152 85.0000000000
5301 87.0000000000
5342 88.0000000000
5486 89.0000000000
5573 90.0000000000
6042 91.0000000000
6293 93.0000000000
6495 98.0000000000
7069 99.0000000000
7120 100.0000000000
evaluations raw_y
1 2.0000000000
4 6.0000000000
8 9.0000000000
88 13.0000000000
193 15.0000000000
564 17.0000000000
680 18.0000000000
683 20.0000000000
1188 22.0000000000
1248 23.0000000000
1321 24.0000000000
1870 25.0000000000
1949 28.0000000000
1980 29.0000000000
2023 30.0000000000
2241 31.0000000000
2265 33.0000000000
2655 34.0000000000
2994 35.0000000000
3275 37.0000000000
3295 39.0000000000
3720 42.0000000000
4257 43.0000000000
4606 47.0000000000
4881 48.0000000000
4976 49.0000000000
4992 51.0000000000
5120 53.0000000000
5186 54.0000000000
5545 56.0000000000
5765 57.0000000000
5813 58.0000000000
6156 59.0000000000
6497 61.0000000000
6542 62.0000000000
6648 65.0000000000
6835 67.0000000000
7155 69.0000000000
7168 70.0000000000
7622 72.0000000000
7710 73.0000000000
7796 74.0000000000
7810 77.0000000000
8065 79.0000000000
8159 84.0000000000
8441 87.0000000000
8508 88.0000000000
8743 90.0000000000
8872 92.0000000000
9100 93.0000000000
9280 95.0000000000
9312 97.0000000000
9499 100.0000000000
evaluations raw_y
1 1.0000000000
85 2.0000000000
91 5.0000000000
118 6.0000000000
274 7.0000000000
429 9.0000000000
602 11.0000000000
907 12.0000000000
1091 17.0000000000
1165 18.0000000000
1212 19.0000000000
1523 20.0000000000
1800 23.0000000000
1825 25.0000000000
1924 26.0000000000
2213 28.0000000000
2392 29.0000000000
2841 31.0000000000
3007 33.0000000000
3176 36.0000000000
3294 39.0000000000
3322 41.0000000000
3603 42.0000000000
3762 47.0000000000
4012 48.0000000000
4033 50.0000000000
4214 51.0000000000
4423 52.0000000000
4731 56.0000000000
4848 60.0000000000
5280 63.0000000000
5299 65.0000000000
5355 66.0000000000
5376 67.0000000000
5451 69.0000000000
5619 71.0000000000
5852 72.0000000000
6128 73.0000000000
6384 74.0000000000
6439 77.0000000000
6707 78.0000000000
6848 79.0000000000
6897 80.0000000000
6908 82.0000000000
6949 87.0000000000
6995 88.0000000000
7384 90.0000000000
7491 91.0000000000
7759 93.0000000000
7762 95.0000000000
7861 96.0000000000
7989 100.0000000000
evaluations raw_y
1 1.0000000000
110 2.0000000000
407 4.0000000000
413 5.0000000000
467 6.0000000000
500 7.0000000000
675 8.0000000000
859 10.0000000000
977 13.0000000000
1018 15.0000000000
1238 16.0000000000
1283 17.0000000000
1427 18.0000000000
1431 20.0000000000
1508 22.0000000000
1820 25.0000000000
1890 26.0000000000
1944 27.0000000000
1961 29.0000000000
2262 32.0000000000
2360 34.0000000000
2384 36.0000000000
2782 38.0000000000
2881 44.0000000000
2929 45.0000000000
3673 46.0000000000
3679 48.0000000000
3715 49.0000000000
3902 52.0000000000
4279 53.0000000000
4547 56.0000000000
4962 58.0000000000
5142 60.0000000000
5192 61.0000000000
5328 62.0000000000
5901 63.0000000000
6136 65.0000000000
6467 71.0000000000
7052 73.0000000000
7638 76.0000000000
7924 77.0000000000
8084 80.0000000000
8661 81.0000000000
8663 83.0000000000
8888 84.0000000000
8895 85.0000000000
10045 86.0000000000
10134 89.0000000000
10447 91.0000000000
10511 92.0000000000
10994 95.0000000000
11404 100.0000000000
evaluations raw_y
1 0.0000000000
44 1.0000000000
135 2.0000000000
209 3.0000000000
280 6.0000000000
422 7.0000000000
478 8.0000000000
905 11.0000000000
928 15.0000000000
1113 16.0000000000
1191 18.0000000000
1423 20.0000000000
1450 21.0000000000
1967 25.0000000000
2031 28.0000000000
2238 30.0000000000
2268 34.0000000000
2548 37.0000000000
2636 38.0000000000
2883 42.0000000000
3010 43.0000000000
3025 44.0000000000
3053 45.0000000000
3147 46.0000000000
3308 47.0000000000
3764 48.0000000000
4138 49.0000000000
4595 50.0000000000
4630 52.0000000000
5049 53.0000000000
5321 54.0000000000
5466 55.0000000000
5869 56.0000000000
6173 57.0000000000
6800 60.0000000000
6866 64.0000000000
7174 68.0000000000
7400 69.0000000000
7958 70.0000000000
8050 71.0000000000
8217 72.0000000000
8220 73.0000000000
8432 74.0000000000
8727 76.0000000000
8881 79.0000000000
8904 81.0000000000
9056 83.0000000000
9218 85.0000000000
9386 86.0000000000
9407 87.0000000000
9768 89.0000000000
10512 90.0000000000
10557 91.0000000000
11324 92.0000000000
11802 94.0000000000
12090 95.0000000000
12191 96.0000000000
12263 97.0000000000
12593 100.0000000000
evaluations raw_y
1 1.0000000000
304 2.0000000000
328 3.0000000000
388 4.0000000000
565 9.0000000000
703 10.0000000000
711 11.0000000000
731 12.0000000000
767 13.0000000000
854 17.0000000000
1060 22.0000000000
1166 30.0000000000
1470 31.0000000000
1569 33.0000000000
1591 37.0000000000
1604 40.0000000000
1790 42.0000000000
2044 44.0000000000
2077 45.0000000000
2095 47.0000000000
2387 50.0000000000
2613 53.0000000000
2681 54.0000000000
3073 58.0000000000
3350 63.0000000000
3386 64.0000000000
3440 65.0000000000
3450 67.0000000000
3551 69.0000000000
4008 73.0000000000
4199 74.0000000000
4236 76.0000000000
4561 77.0000000000
4593 78.0000000000
4612 79.0000000000
4841 80.0000000000
5254 81.0000000000
5488 82.0000000000
5534 83.0000000000
5855 85.0000000000
5952 86.0000000000
6084 91.0000000000
6768 92.0000000000
