evaluations raw_y
1 0.9924573243
2 1.0258514567
5 1.0283833813
6 1.0292301359
9 1.0351966874
10 1.1644154634
13 1.1720581341
16 1.2787723785
18 1.3178703216
25 1.4052838673
26 1.5422578655
31 1.7642907551
33 1.8782870023
36 1.9762845850
44 1.9920318725
48 2.0275750203
51 2.0374898126
57 2.0885547201
70 2.1720243267
72 2.1987686895
113 2.2502250225
191 2.2665457842
214 2.2706630336
228 2.3169601483
229 2.3651844844
265 2.4342745862
284 2.4975024975
329 2.5025025025
343 2.5906735751
450 2.7442371021
492 2.7746947836
556 2.8058361392
571 2.8901734104
622 2.9239766082
635 2.9308323564
772 3.0229746070
808 3.1847133758
818 3.4965034965
100000 2.4061597690
evaluations raw_y
1 1.2774655084
3 1.3248542660
8 1.3912075682
10 1.6223231668
16 1.7618040874
19 1.8587360595
53 2.0441537204
54 2.2872827081
64 2.3696682464
69 2.6680896478
87 2.9103608847
91 2.9515938607
95 3.2341526520
129 3.2594524120
296 3.3557046980
488 3.3829499323
15007 3.4674063800
15020 3.8167938931
15071 3.9745627981
15124 4.0650406504
16370 4.1597337770
16450 4.2589437819
100000 4.2589437819
evaluations raw_y
1 0.6942515968
2 0.7206687806
5 0.7624275694
8 0.8380824673
10 0.8874689386
16 0.9604302728
23 1.0921799913
27 1.1125945705
29 1.2153621779
38 1.3068478829
40 1.4326647564
42 1.5441630636
46 1.5654351910
49 1.5792798484
51 1.6611295681
70 1.7618040874
72 1.8050541516
83 1.9546520719
103 2.1607605877
152 2.1949078139
161 2.2956841139
173 2.3169601483
174 2.3923444976
186 2.5278058645
188 2.6399155227
197 2.6795284030
233 2.6968716289
249 2.8121484814
360 2.9103608847
367 3.0376670717
524 3.0902348578
535 3.1289111389
567 3.6496350365
571 3.9872408293
616 4.1597337770
631 4.3177892919
734 4.4883303411
806 4.5372050817
100000 4.5372050817
evaluations raw_y
1 1.1876484561
3 1.5365703749
11 1.7421602787
15 1.7593244194
21 1.8422991894
24 1.9794140934
28 2.0441537204
68 2.1607605877
70 2.1872265967
79 2.2542831380
80 2.4826216485
85 2.5693730730
137 2.6068821689
210 2.8184892897
259 2.9103608847
342 3.0525030525
480 3.2010243278
586 3.3288948069
842 3.6390101892
