evaluations raw_y
1 1.4766686356
4 1.6329196604
7 1.7946877243
242 2.0441537204
268 2.0990764064
325 2.1132713440
329 2.1459227468
347 2.2341376229
396 2.2665457842
418 2.2956841139
546 2.3386342376
555 2.5588536336
600 2.5906735751
611 2.7502750275
670 3.1766200762
778 3.3288948069
1140 3.4674063800
1247 3.4965034965
1348 3.5765379113
1422 3.6496350365
9478 3.6710719530
9710 3.7257824143
9959 3.9001560062
10420 3.9619651347
10755 4.0000000000
100000 2.8968713789
evaluations raw_y
1 1.0412328197
3 1.4261266400
28 1.4343086632
66 1.5933715743
76 1.9577133908
286 2.1276595745
326 2.2831050228
378 2.3832221163
451 2.4533856722
504 2.5278058645
518 2.7746947836
579 2.9103608847
617 3.0156815440
669 3.0902348578
714 3.2092426187
801 3.2341526520
931 3.3921302578
1142 3.4578146611
1305 3.5663338088
1453 3.6179450072
1763 3.6927621861
2174 3.7037037037
2217 3.8639876352
2233 3.8759689922
2482 3.8880248834
2524 4.0000000000
35957 4.0518638574
36219 4.1186161450
36226 4.1459369818
43125 4.2301184433
43361 4.2735042735
100000 2.1168501270
evaluations raw_y
1 1.0283833813
2 1.2853470437
3 1.3220518244
16 1.5142337977
93 1.5403573629
136 1.6479894529
157 1.6677785190
199 1.7921146953
271 1.8450184502
330 1.9215987702
337 2.2065313327
410 2.2542831380
487 2.4975024975
636 2.5025025025
637 2.6968716289
713 2.7027027027
759 2.8121484814
787 2.9655990510
855 2.9868578256
922 3.0902348578
1044 3.2594524120
1208 3.8051750381
1352 3.8639876352
1971 3.8759689922
28054 3.9494470774
28284 4.0650406504
49359 4.0916530278
49401 4.1597337770
100000 3.3467202142
evaluations raw_y
1 1.1145786893
2 1.2321340562
7 1.4245014245
15 1.5087507544
19 1.7111567420
28 1.7253278123
173 1.7692852088
201 1.8395879323
260 1.9455252918
293 1.9546520719
329 2.0242914980
347 2.1349274125
394 2.1459227468
402 2.7144408252
456 2.7746947836
643 3.1928480204
751 3.4482758621
910 3.5161744023
1010 3.5460992908
1250 3.6284470247
1393 3.9370078740
1750 4.1322314050
2983 4.3782837128
100000 2.9239766082
evaluations raw_y
1 1.0343400910
2 1.0931351115
3 1.3290802764
6 1.3713658804
12 1.4679976512
26 1.5087507544
87 1.6265452180
133 1.6767270288
