evaluations raw_y
1 47.0000000000
2 50.0000000000
3 54.0000000000
4 55.0000000000
7 61.0000000000
17 63.0000000000
72 65.0000000000
115 66.0000000000
126 68.0000000000
150 72.0000000000
222 73.0000000000
263 74.0000000000
297 76.0000000000
320 77.0000000000
358 78.0000000000
388 80.0000000000
415 81.0000000000
465 82.0000000000
527 83.0000000000
541 85.0000000000
575 86.0000000000
577 87.0000000000
656 88.0000000000
693 89.0000000000
761 91.0000000000
795 92.0000000000
925 93.0000000000
983 94.0000000000
1016 95.0000000000
1170 96.0000000000
1293 97.0000000000
1471 98.0000000000
1527 99.0000000000
1710 100.0000000000
evaluations raw_y
1 38.0000000000
2 51.0000000000
5 53.0000000000
11 60.0000000000
48 63.0000000000
74 65.0000000000
87 68.0000000000
143 71.0000000000
144 73.0000000000
188 74.0000000000
266 75.0000000000
290 76.0000000000
329 78.0000000000
338 79.0000000000
357 81.0000000000
394 83.0000000000
431 84.0000000000
446 85.0000000000
526 86.0000000000
544 88.0000000000
629 89.0000000000
645 90.0000000000
659 91.0000000000
746 92.0000000000
890 94.0000000000
1067 95.0000000000
1309 96.0000000000
1388 97.0000000000
1738 98.0000000000
1748 99.0000000000
1899 100.0000000000
evaluations raw_y
1 55.0000000000
6 61.0000000000
16 63.0000000000
36 64.0000000000
121 65.0000000000
139 71.0000000000
251 72.0000000000
275 73.0000000000
311 75.0000000000
374 76.0000000000
429 77.0000000000
455 78.0000000000
456 79.0000000000
487 80.0000000000
548 81.0000000000
641 82.0000000000
678 83.0000000000
785 84.0000000000
799 85.0000000000
868 87.0000000000
933 88.0000000000
1003 89.0000000000
1100 90.0000000000
1193 91.0000000000
1229 92.0000000000
1371 93.0000000000
1372 94.0000000000
1585 95.0000000000
1631 96.0000000000
1726 98.0000000000
2109 99.0000000000
2616 100.0000000000
evaluations raw_y
1 50.0000000000
3 54.0000000000
8 57.0000000000
10 58.0000000000
21 59.0000000000
48 60.0000000000
78 61.0000000000
82 63.0000000000
117 65.0000000000
125 67.0000000000
161 69.0000000000
195 70.0000000000
216 73.0000000000
252 75.0000000000
261 76.0000000000
276 83.0000000000
387 85.0000000000
412 86.0000000000
505 87.0000000000
581 89.0000000000
705 90.0000000000
783 91.0000000000
863 92.0000000000
986 93.0000000000
1041 94.0000000000
1165 95.0000000000
1323 96.0000000000
1449 97.0000000000
1543 98.0000000000
1596 99.0000000000
1715 100.0000000000
evaluations raw_y
1 54.0000000000
3 57.0000000000
41 63.0000000000
59 65.0000000000
132 69.0000000000
153 70.0000000000
197 72.0000000000
198 73.0000000000
238 74.0000000000
251 76.0000000000
295 78.0000000000
300 81.0000000000
365 82.0000000000
379 83.0000000000
425 84.0000000000
456 85.0000000000
484 87.0000000000
548 88.0000000000
582 89.0000000000
612 90.0000000000
731 91.0000000000
773 92.0000000000
862 94.0000000000
876 95.0000000000
1122 96.0000000000
1187 97.0000000000
1299 98.0000000000
1388 99.0000000000
1848 100.0000000000
evaluations raw_y
1 53.0000000000
2 54.0000000000
4 59.0000000000
35 64.0000000000
71 68.0000000000
142 69.0000000000
154 70.0000000000
185 71.0000000000
201 73.0000000000
219 75.0000000000
305 77.0000000000
351 79.0000000000
440 81.0000000000
472 82.0000000000
516 83.0000000000
640 84.0000000000
701 85.0000000000
762 86.0000000000
796 87.0000000000
898 88.0000000000
949 89.0000000000
1020 90.0000000000
1133 91.0000000000
1162 92.0000000000
1183 94.0000000000
1330 95.0000000000
1435 96.0000000000
1504 97.0000000000
1619 98.0000000000
1994 99.0000000000
2113 100.0000000000
evaluations raw_y
1 54.0000000000
6 55.0000000000
9 58.0000000000
22 59.0000000000
24 60.0000000000
46 61.0000000000
53 63.0000000000
74 67.0000000000
101 71.0000000000
147 73.0000000000
213 76.0000000000
291 77.0000000000
300 78.0000000000
317 80.0000000000
