evaluations raw_y
309 -457.0000000000
329 -418.0000000000
331 -379.0000000000
371 -332.0000000000
373 -331.0000000000
377 -321.0000000000
397 -291.0000000000
415 -263.0000000000
468 -186.0000000000
510 -166.0000000000
521 -157.0000000000
564 -156.0000000000
606 -139.0000000000
609 -129.0000000000
640 -90.0000000000
680 -81.0000000000
709 -79.0000000000
766 -61.0000000000
801 -52.0000000000
820 -34.0000000000
886 -33.0000000000
925 -14.0000000000
1024 -5.0000000000
1127 -4.0000000000
1221 -3.0000000000
1240 6.0000000000
1568 7.0000000000
1735 8.0000000000
100000 -21.0000000000
evaluations raw_y
1 -1371.0000000000
2 -1196.0000000000
22 -1138.0000000000
25 -1109.0000000000
37 -914.0000000000
98 -719.0000000000
137 -700.0000000000
172 -662.0000000000
203 -593.0000000000
205 -564.0000000000
262 -544.0000000000
268 -496.0000000000
324 -487.0000000000
328 -486.0000000000
341 -438.0000000000
352 -418.0000000000
401 -399.0000000000
405 -331.0000000000
490 -302.0000000000
515 -283.0000000000
519 -254.0000000000
562 -235.0000000000
574 -206.0000000000
593 -138.0000000000
638 -128.0000000000
706 -109.0000000000
762 -99.0000000000
771 -80.0000000000
836 -61.0000000000
955 -42.0000000000
985 -33.0000000000
1062 -24.0000000000
1064 -23.0000000000
1119 -14.0000000000
1177 -13.0000000000
1333 -4.0000000000
1390 -3.0000000000
1442 4.0000000000
1481 5.0000000000
1519 6.0000000000
1673 7.0000000000
1862 8.0000000000
