evaluations raw_y
1 1.0651896037
7 1.1047282369
9 1.3347570742
19 1.5033072760
26 1.5893197711
27 1.6995241332
29 2.0016012810
42 2.1132713440
70 2.1872265967
77 2.2301516503
111 2.4727992087
140 2.6680896478
155 2.9515938607
233 3.0902348578
236 3.1289111389
260 3.1847133758
324 3.2938076416
509 3.4482758621
9497 3.6710719530
24066 3.7147102526
57192 3.8284839204
63323 4.1322314050
63466 4.2016806723
100000 2.3212627669
evaluations raw_y
1 0.7536930962
4 0.7614986293
5 0.8919015341
6 0.9201324991
7 0.9283327144
16 1.0855405992
24 1.2518778167
26 1.3054830287
37 1.4560279557
42 1.4854426619
49 1.5124016939
58 1.5873015873
61 1.7253278123
85 1.7768301350
92 1.8315018315
101 1.9546520719
103 2.0508613618
120 2.1910604733
137 2.2301516503
156 2.2502250225
165 2.3041474654
211 2.4154589372
243 2.4875621891
314 2.5536261491
512 2.5906735751
571 2.6399155227
592 2.7995520717
804 2.9655990510
1152 3.0902348578
1268 3.0978934325
2236 3.1055900621
2501 3.2258064516
2698 3.2509752926
2788 3.2765399738
3069 3.3738191633
3826 3.4106412005
3848 3.4578146611
4636 3.4674063800
4712 3.4965034965
4949 3.5460992908
5008 3.6603221083
28584 3.6710719530
28633 3.7481259370
28730 3.7821482602
29242 3.8167938931
44951 3.8639876352
45211 3.8759689922
45243 3.9123630673
48479 4.1459369818
100000 2.5746652935
evaluations raw_y
1 0.9181050312
2 0.9656237930
6 1.0036130068
14 1.1399908801
17 1.1420740064
19 1.2431626057
22 1.2645422357
24 1.5105740181
30 1.5234613041
36 1.5290519878
38 1.7064846416
39 1.7325017325
45 1.8642803878
66 1.8670649739
74 1.9731649566
75 2.0678246485
82 2.0850708924
101 2.1682567216
103 2.2542831380
114 2.3169601483
151 2.4975024975
190 2.5432349949
204 2.6910656620
216 2.8702640643
219 2.8835063437
284 3.0012004802
292 3.0525030525
398 3.0599755202
425 3.0826140567
490 3.3377837116
543 3.3647375505
695 3.4482758621
13800 3.4867503487
13933 3.5360678925
13961 3.5868005739
14201 3.7257824143
100000 3.7257824143
evaluations raw_y
1 1.3248542660
4 1.5160703457
6 1.5346838551
7 1.6286644951
13 1.6880486158
18 1.7998560115
41 1.8754688672
45 1.9425019425
48 1.9888623707
54 2.2665457842
67 2.3126734505
95 2.3169601483
126 2.3923444976
