evaluations raw_y
1 -0.4963077844
3 -0.4950952397
9 -0.4897320903
12 -0.4891622063
13 -0.4811657733
15 -0.4800867240
20 -0.4800033941
22 -0.4773954584
30 -0.4721158718
38 -0.4622583757
46 -0.4547374020
47 -0.4543227567
49 -0.4461616356
55 -0.4412301370
56 -0.4348545952
57 -0.4308015142
59 -0.4303617850
76 -0.4229847676
81 -0.4229763824
85 -0.4191801051
93 -0.4126274260
100 -0.4124170634
101 -0.4062524017
110 -0.4056825177
111 -0.3927500233
117 -0.3918383313
126 -0.3910364903
136 -0.3907792512
144 -0.3893022259
147 -0.3858247346
152 -0.3844209718
160 -0.3764416363
169 -0.3763845735
181 -0.3741051251
200 -0.3675798548
202 -0.3649257248
209 -0.3635028905
218 -0.3631713165
223 -0.3608109863
232 -0.3592960813
260 -0.3555746177
265 -0.3522399087
278 -0.3500180282
295 -0.3469923844
299 -0.3461298734
305 -0.3440171225
323 -0.3378129638
328 -0.3356709822
344 -0.3300464702
362 -0.3254577080
364 -0.3197596689
419 -0.3148281703
446 -0.3103142827
450 -0.3098996373
456 -0.3083780990
460 -0.2981413065
978 -0.2975247242
15573 -0.2974069167
100000 -0.2974069167
evaluations raw_y
1 -0.5317665595
2 -0.5274013738
6 -0.5242123536
8 -0.5212938223
10 -0.5166633402
11 -0.5121007623
13 -0.5110363253
15 -0.5069328763
19 -0.5002875511
33 -0.4956570690
34 -0.4833047044
36 -0.4786719850
40 -0.4733680036
42 -0.4683235731
44 -0.4661815915
49 -0.4655650092
63 -0.4525347921
70 -0.4423324783
72 -0.4418716796
73 -0.4368440426
74 -0.4311264054
81 -0.4259769277
82 -0.4197727690
89 -0.4180618735
90 -0.4162589211
91 -0.4117402717
92 -0.4063413297
93 -0.4053323179
95 -0.4015360406
103 -0.3991734197
114 -0.3927666174
115 -0.3822940399
117 -0.3762959380
139 -0.3712847141
143 -0.3646950344
152 -0.3646866493
168 -0.3626681482
205 -0.3623263191
209 -0.3611728813
219 -0.3571076164
220 -0.3567555748
223 -0.3482415523
226 -0.3409917434
239 -0.3395177488
244 -0.3392516089
248 -0.3387218662
274 -0.3379808488
286 -0.3367505587
296 -0.3352761246
298 -0.3350764322
305 -0.3333514378
307 -0.3326553870
329 -0.3294742316
380 -0.3264904321
397 -0.3258368670
402 -0.3223573125
419 -0.3213562722
476 -0.3165447407
543 -0.3152839447
558 -0.3118438355
618 -0.3102024879
675 -0.3095859056
718 -0.3091057856
2073 -0.3075905253
3987 -0.3041127970
7567 -0.3005885049
64095 -0.2989999035
64276 -0.2988734981
64400 -0.2935538622
100000 -0.2999315055
evaluations raw_y
1 -0.5064824863
4 -0.5057201886
5 -0.4977024923
6 -0.4964178696
9 -0.4918014065
12 -0.4869898751
15 -0.4767549886
19 -0.4706055343
22 -0.4515979144
23 -0.4433485343
25 -0.4401656057
29 -0.4283734509
35 -0.4277098455
37 -0.4197134125
43 -0.4150526974
58 -0.4115731428
65 -0.4090110677
66 -0.4074895293
76 -0.4008442040
85 -0.3990742976
90 -0.3970564760
92 -0.3952850970
107 -0.3903311953
117 -0.3881344660
118 -0.3869420358
126 -0.3843980660
136 -0.3821575392
140 -0.3762298171
141 -0.3757496971
146 -0.3711502779
152 -0.3644599635
154 -0.3547711071
183 -0.3543906177
191 -0.3532447810
207 -0.3517707865
231 -0.3491166564
241 -0.3487850824
256 -0.3473859253
286 -0.3412557230
