evaluations raw_y
1 0.8529512112
4 1.1611704598
10 1.3164823591
30 1.4100394811
35 1.4132278123
50 1.6567263088
153 1.7494751575
260 1.9011406844
335 2.2789425706
416 2.4108003857
492 2.6567481403
729 2.7932960894
767 2.9868578256
953 3.0525030525
1014 3.1525851198
1148 3.5161744023
1274 3.7369207773
100000 2.7322404372
evaluations raw_y
1 1.1655011655
3 1.2048192771
6 1.2594458438
17 2.2026431718
163 2.2381378693
273 2.2789425706
317 2.7085590466
385 2.7563395810
403 2.7870680045
483 2.8702640643
523 2.8901734104
527 2.9726516052
637 2.9940119760
818 3.0902348578
894 3.1766200762
1272 3.2679738562
1532 3.2938076416
1550 3.3467202142
30901 3.5360678925
31095 3.6496350365
31202 3.6818851252
31468 3.8051750381
32279 3.9123630673
32513 3.9745627981
100000 3.1289111389
evaluations raw_y
1 1.4052838673
25 1.6479894529
55 1.7818959373
145 2.0850708924
262 2.2301516503
268 2.3126734505
353 2.3386342376
393 2.3651844844
449 2.6511134677
485 2.7262813522
601 2.8901734104
686 2.8968713789
737 3.0902348578
745 3.1133250311
896 3.1367628607
992 3.2092426187
1292 3.3200531208
1306 3.4965034965
1561 3.6284470247
1646 3.7481259370
12566 3.9123630673
100000 3.3738191633
evaluations raw_y
1 1.1709601874
2 1.2987012987
4 1.3041210224
7 1.3206550449
17 1.3477088949
32 1.4943215780
56 1.5812776724
91 1.6789791807
154 1.7470300489
220 1.7543859649
224 1.7568517217
319 1.7895490336
327 1.9334880124
352 2.6232948583
479 2.7203482046
678 2.7262813522
683 2.8121484814
694 2.8702640643
701 2.9171528588
726 2.9868578256
788 2.9940119760
885 3.0303030303
1051 3.1133250311
1060 3.1446540881
1160 3.1525851198
1166 3.1605562579
1174 3.6390101892
1899 3.6927621861
2212 3.7257824143
100000 3.6284470247
evaluations raw_y
1 0.9444654326
3 1.3448090371
34 1.4526438117
58 1.6414970453
204 1.6458196182
216 1.7018379850
226 1.7229496899
251 1.7593244194
279 1.7869907076
305 1.9394879752
394 2.1872265967
424 2.2341376229
428 2.3518344309
553 2.3741690408
609 2.4925224327
623 2.4975024975
625 2.6014568158
635 2.6624068158
658 2.8702640643
810 2.9239766082
856 2.9940119760
901 3.1525851198
932 3.2594524120
1108 3.3921302578
6942 3.5063113604
7019 3.5260930889
7364 3.5971223022
8571 3.6075036075
100000 2.6455026455
evaluations raw_y
1 0.8629616845
2 1.2309207287
3 1.3896609227
8 1.5913430936
20 1.6393442623
144 1.7768301350
185 2.0850708924
291 2.1758050479
339 2.4777006938
360 2.5906735751
368 2.6737967914
408 2.6968716289
435 2.8901734104
437 3.2425421530
787 3.2851511170
1054 3.3467202142
15307 3.4578146611
15498 3.5561877667
15553 3.7936267071
15877 3.8402457757
15908 3.8759689922
15954 3.9001560062
15981 4.0128410915
16326 4.1322314050
16332 4.1876046901
16417 4.2301184433
16497 4.2444821732
27849 4.3327556326
28020 4.3478260870
67939 4.4722719141
100000 4.4722719141
evaluations raw_y
1 0.8500510031
2 1.3041210224
24 1.4100394811
34 1.4293882218
47 1.5752993069
110 1.6903313049
124 1.7135023989
189 1.8050541516
280 1.8782870023
305 1.9794140934
343 2.0746887967
403 2.3084025854
412 2.4727992087
474 2.8121484814
572 2.8702640643
591 3.0084235860
1303 3.0750307503
1321 3.0826140567
1864 3.1055900621
1874 3.1847133758
2039 3.3200531208
2533 3.4013605442
2884 3.4106412005
38203 3.4293552812
100000 3.1446540881
evaluations raw_y
1 0.9678668215
4 1.1037527594
10 1.7445917655
51 1.8024513338
233 1.8559762435
235 1.9186492709
265 2.1097046414
310 2.1533161068
365 2.5176233635
401 2.5278058645
470 2.8312570781
549 2.8506271380
596 2.8835063437
631 2.9940119760
664 3.1055900621
943 3.1766200762
1110 3.2851511170
1374 3.6818851252
1782 3.7369207773
1968 3.8639876352
3098 3.8880248834
3606 3.9001560062
3849 3.9123630673
38955 4.3782837128
100000 4.3782837128
evaluations raw_y
1 1.2569130216
21 1.3713658804
23 1.5179113540
112 1.5673981191
151 1.6700066800
208 1.7349063151
264 1.7946877243
333 1.9215987702
383 1.9762845850
393 2.0145044319
470 2.1795989538
494 2.2301516503
502 2.2461814915
530 2.2831050228
538 2.3126734505
544 2.3607176582
566 2.3877745941
592 2.5693730730
631 2.5906735751
674 2.6624068158
735 2.9655990510
834 3.0902348578
991 3.0978934325
999 3.1605562579
1097 3.2679738562
1127 3.2938076416
1179 3.4867503487
1440 3.4965034965
10233 3.7037037037
10320 3.7369207773
11125 3.8520801233
100000 2.9103608847
evaluations raw_y
1 1.0158472166
2 1.1018069634
4 1.1076650421
5 1.3068478829
11 1.4084507042
18 1.4907573047
21 1.5069318867
136 1.6949152542
238 1.9607843137
246 1.9638648861
282 1.9825535289
327 2.0210185934
329 2.0275750203
366 2.0885547201
428 2.0920502092
440 2.2542831380
446 2.3696682464
519 2.3786869648
529 2.7808676307
618 2.8121484814
827 2.8901734104
930 3.0750307503
960 3.1289111389
1107 3.1367628607
1313 3.1605562579
1383 3.3025099075
1675 3.3288948069
1749 3.7147102526
1814 3.9123630673
2057 4.1322314050
2447 4.1736227045
2720 4.3630017452
100000 2.4727992087
