evaluations raw_y
1 -0.5259768771
2 -0.4906788142
4 -0.4789221285
15 -0.4694484843
27 -0.4684960691
29 -0.4448617773
55 -0.4368521600
100 -0.4234899839
109 -0.4172512852
135 -0.4166898225
162 -0.4071283555
203 -0.4008230212
257 -0.3976019503
289 -0.3900625949
307 -0.3819377486
309 -0.3798880014
342 -0.3653473868
371 -0.3630222016
405 -0.3555305331
443 -0.3516514734
469 -0.3457830845
496 -0.3453373783
510 -0.3378308994
516 -0.3326229047
616 -0.3325567038
624 -0.3322988664
646 -0.3318315164
653 -0.3310090212
673 -0.3297490748
701 -0.3293960610
722 -0.3270184708
747 -0.3235063844
834 -0.3230917390
973 -0.3218244781
977 -0.3181909029
1054 -0.3158831525
1170 -0.3152166761
1205 -0.3146158915
1224 -0.3139494151
1651 -0.3138923523
1785 -0.3133224684
1809 -0.3127058861
1858 -0.3116968743
1948 -0.3104665841
6500 -0.3095496482
6809 -0.3093427387
6984 -0.3085410906
7003 -0.3036402545
14186 -0.3001159624
16941 -0.2982772775
45314 -0.2981594699
45564 -0.2933701581
45595 -0.2928002742
100000 -0.2970708262
evaluations raw_y
1 -0.4816495150
2 -0.4802015616
3 -0.4748147734
32 -0.4684598947
39 -0.4453670560
67 -0.4311319074
83 -0.4267565072
145 -0.4150505922
154 -0.4127715674
176 -0.4067705878
204 -0.3926176759
247 -0.3904755083
260 -0.3858978198
314 -0.3850127947
344 -0.3832474465
375 -0.3767557041
403 -0.3717799810
410 -0.3702584426
421 -0.3692295568
433 -0.3594481268
491 -0.3499848872
511 -0.3495173667
586 -0.3477374762
587 -0.3472579072
593 -0.3458774610
621 -0.3399859471
655 -0.3397198073
677 -0.3384644088
682 -0.3370921866
729 -0.3362592943
734 -0.3359931544
752 -0.3355706482
805 -0.3331232323
839 -0.3278347101
856 -0.3274472849
931 -0.3271811450
1060 -0.3245406191
1133 -0.3183364604
1297 -0.3179218150
1334 -0.3137270455
1353 -0.3133124001
1524 -0.3121199699
1608 -0.3094658399
1653 -0.3058752196
1845 -0.3040150691
1851 -0.3018099547
1940 -0.3018015696
9321 -0.2982772775
25482 -0.2981594699
26100 -0.2934538393
26113 -0.2928002742
100000 -0.2928086593
evaluations raw_y
1 -0.5261618020
2 -0.4932901795
3 -0.4562390949
8 -0.4522400946
47 -0.4483258637
73 -0.4467826464
75 -0.4160576031
123 -0.4150123031
170 -0.4106505313
188 -0.3936485563
207 -0.3889682733
253 -0.3875610045
273 -0.3770728946
327 -0.3760275387
328 -0.3738844036
345 -0.3715344629
366 -0.3688242480
380 -0.3666737582
410 -0.3478430650
437 -0.3407171426
608 -0.3400210917
612 -0.3363804657
652 -0.3320033463
745 -0.3313497813
815 -0.3307681661
831 -0.3271025102
