evaluations raw_y
1 -1556.0000000000
9 -1517.0000000000
12 -1478.0000000000
15 -1439.0000000000
16 -1400.0000000000
17 -1361.0000000000
23 -1332.0000000000
24 -1293.0000000000
28 -1254.0000000000
29 -1215.0000000000
34 -1176.0000000000
37 -1137.0000000000
38 -1098.0000000000
42 -1069.0000000000
45 -1059.0000000000
46 -1020.0000000000
52 -991.0000000000
53 -952.0000000000
54 -923.0000000000
64 -894.0000000000
69 -855.0000000000
76 -845.0000000000
79 -816.0000000000
94 -777.0000000000
98 -748.0000000000
99 -709.0000000000
104 -680.0000000000
106 -641.0000000000
138 -602.0000000000
140 -534.0000000000
156 -505.0000000000
157 -466.0000000000
167 -427.0000000000
171 -398.0000000000
183 -379.0000000000
188 -360.0000000000
196 -301.0000000000
203 -292.0000000000
206 -273.0000000000
207 -244.0000000000
211 -243.0000000000
234 -214.0000000000
261 -195.0000000000
272 -156.0000000000
274 -137.0000000000
299 -118.0000000000
300 -99.0000000000
326 -71.0000000000
339 -52.0000000000
354 -51.0000000000
374 -42.0000000000
380 -32.0000000000
384 -23.0000000000
520 -13.0000000000
563 -4.0000000000
630 5.0000000000
633 6.0000000000
658 7.0000000000
813 8.0000000000
100000 -1.0000000000
evaluations raw_y
1 -1352.0000000000
4 -1313.0000000000
9 -1235.0000000000
14 -1196.0000000000
21 -1118.0000000000
22 -1079.0000000000
23 -1050.0000000000
36 -1011.0000000000
37 -982.0000000000
44 -943.0000000000
49 -875.0000000000
50 -865.0000000000
59 -836.0000000000
71 -826.0000000000
72 -787.0000000000
73 -748.0000000000
93 -680.0000000000
99 -641.0000000000
115 -612.0000000000
119 -495.0000000000
122 -466.0000000000
128 -427.0000000000
132 -408.0000000000
140 -389.0000000000
156 -360.0000000000
162 -350.0000000000
187 -331.0000000000
204 -292.0000000000
241 -263.0000000000
245 -244.0000000000
252 -234.0000000000
255 -205.0000000000
261 -176.0000000000
278 -147.0000000000
281 -128.0000000000
331 -109.0000000000
340 -100.0000000000
342 -80.0000000000
369 -70.0000000000
380 -61.0000000000
383 -52.0000000000
405 -51.0000000000
410 -32.0000000000
417 -23.0000000000
427 -14.0000000000
452 -13.0000000000
471 -12.0000000000
496 -11.0000000000
561 -2.0000000000
628 -1.0000000000
818 8.0000000000
22395 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -904.0000000000
3 -865.0000000000
4 -816.0000000000
10 -719.0000000000
15 -573.0000000000
22 -544.0000000000
38 -515.0000000000
42 -486.0000000000
53 -447.0000000000
79 -418.0000000000
90 -389.0000000000
94 -360.0000000000
