evaluations raw_y
1 -1390.0000000000
4 -1303.0000000000
9 -1254.0000000000
10 -1147.0000000000
14 -1050.0000000000
19 -884.0000000000
29 -816.0000000000
41 -777.0000000000
58 -699.0000000000
79 -670.0000000000
88 -641.0000000000
93 -602.0000000000
108 -573.0000000000
124 -544.0000000000
136 -437.0000000000
153 -398.0000000000
161 -388.0000000000
167 -359.0000000000
212 -330.0000000000
232 -301.0000000000
249 -272.0000000000
257 -262.0000000000
265 -252.0000000000
267 -214.0000000000
282 -175.0000000000
306 -146.0000000000
348 -136.0000000000
358 -107.0000000000
375 -79.0000000000
403 -40.0000000000
442 -39.0000000000
452 -20.0000000000
672 -11.0000000000
682 -10.0000000000
689 9.0000000000
966 10.0000000000
evaluations raw_y
1 -1273.0000000000
4 -922.0000000000
21 -893.0000000000
23 -883.0000000000
30 -874.0000000000
33 -873.0000000000
35 -854.0000000000
44 -844.0000000000
45 -737.0000000000
75 -698.0000000000
86 -650.0000000000
90 -620.0000000000
115 -601.0000000000
117 -591.0000000000
128 -572.0000000000
130 -514.0000000000
148 -475.0000000000
170 -436.0000000000
178 -388.0000000000
195 -359.0000000000
212 -340.0000000000
214 -311.0000000000
229 -292.0000000000
237 -273.0000000000
245 -234.0000000000
270 -205.0000000000
320 -185.0000000000
362 -156.0000000000
398 -127.0000000000
406 -89.0000000000
472 -80.0000000000
575 -71.0000000000
614 -42.0000000000
642 -33.0000000000
647 -23.0000000000
649 -14.0000000000
697 -5.0000000000
739 -4.0000000000
797 -3.0000000000
817 6.0000000000
838 7.0000000000
868 8.0000000000
100000 -11.0000000000
evaluations raw_y
1 -1255.0000000000
5 -1195.0000000000
6 -1167.0000000000
11 -1166.0000000000
14 -1108.0000000000
15 -982.0000000000
18 -962.0000000000
20 -874.0000000000
24 -855.0000000000
28 -768.0000000000
31 -758.0000000000
37 -690.0000000000
40 -613.0000000000
48 -612.0000000000
50 -603.0000000000
55 -535.0000000000
73 -506.0000000000
75 -496.0000000000
79 -477.0000000000
83 -458.0000000000
87 -448.0000000000
89 -438.0000000000
98 -428.0000000000
100 -409.0000000000
126 -370.0000000000
137 -360.0000000000
140 -341.0000000000
146 -331.0000000000
148 -302.0000000000
157 -273.0000000000
161 -234.0000000000
206 -205.0000000000
218 -195.0000000000
225 -166.0000000000
250 -147.0000000000
291 -138.0000000000
297 -90.0000000000
326 -80.0000000000
330 -61.0000000000
350 -52.0000000000
356 -42.0000000000
363 -33.0000000000
401 -14.0000000000
418 -13.0000000000
465 -3.0000000000
468 6.0000000000
524 7.0000000000
664 8.0000000000
100000 -11.0000000000
evaluations raw_y
1 -1352.0000000000
3 -1312.0000000000
5 -1157.0000000000
10 -1118.0000000000
12 -806.0000000000
29 -738.0000000000
42 -699.0000000000
49 -660.0000000000
64 -631.0000000000
86 -602.0000000000
108 -592.0000000000
118 -524.0000000000
126 -495.0000000000
145 -476.0000000000
149 -466.0000000000
157 -437.0000000000
166 -408.0000000000
176 -369.0000000000
196 -340.0000000000
219 -311.0000000000
230 -272.0000000000
243 -262.0000000000
251 -253.0000000000
254 -224.0000000000
276 -214.0000000000
279 -195.0000000000
293 -166.0000000000
317 -157.0000000000
327 -138.0000000000
338 -119.0000000000
369 -100.0000000000
382 -90.0000000000
478 -81.0000000000
507 -80.0000000000
510 -62.0000000000
512 -52.0000000000
544 -51.0000000000
577 -41.0000000000
588 -32.0000000000
634 -31.0000000000
657 -12.0000000000
669 -11.0000000000
731 -2.0000000000
861 7.0000000000
913 8.0000000000
959 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1507.0000000000
2 -1264.0000000000
4 -1176.0000000000
9 -1049.0000000000
14 -737.0000000000
24 -728.0000000000
33 -631.0000000000
45 -563.0000000000
59 -534.0000000000
75 -495.0000000000
86 -427.0000000000
95 -379.0000000000
105 -340.0000000000
122 -321.0000000000
138 -282.0000000000
140 -253.0000000000
151 -234.0000000000
152 -224.0000000000
174 -205.0000000000
175 -195.0000000000
196 -176.0000000000
199 -166.0000000000
219 -137.0000000000
270 -117.0000000000
274 -108.0000000000
289 -99.0000000000
310 -90.0000000000
312 -80.0000000000
324 -51.0000000000
330 -41.0000000000
339 -31.0000000000
350 -22.0000000000
359 -11.0000000000
365 -2.0000000000
518 7.0000000000
642 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1410.0000000000
7 -1302.0000000000
8 -1186.0000000000
20 -1108.0000000000
22 -1030.0000000000
30 -991.0000000000
31 -981.0000000000
40 -884.0000000000
49 -845.0000000000
56 -835.0000000000
65 -757.0000000000
71 -728.0000000000
77 -650.0000000000
89 -601.0000000000
97 -582.0000000000
110 -543.0000000000
129 -524.0000000000
141 -514.0000000000
148 -495.0000000000
153 -456.0000000000
169 -417.0000000000
173 -408.0000000000
178 -388.0000000000
184 -369.0000000000
185 -349.0000000000
192 -301.0000000000
195 -282.0000000000
216 -243.0000000000
251 -224.0000000000
283 -195.0000000000
297 -166.0000000000
326 -147.0000000000
358 -137.0000000000
377 -128.0000000000
387 -118.0000000000
401 -80.0000000000
420 -71.0000000000
442 -61.0000000000
445 -42.0000000000
480 -23.0000000000
497 -14.0000000000
506 -4.0000000000
521 5.0000000000
604 6.0000000000
607 7.0000000000
673 8.0000000000
40479 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1546.0000000000
2 -1352.0000000000
4 -1342.0000000000
7 -1254.0000000000
9 -1186.0000000000
15 -1176.0000000000
16 -1127.0000000000
20 -1040.0000000000
21 -981.0000000000
28 -932.0000000000
34 -786.0000000000
58 -747.0000000000
65 -708.0000000000
77 -679.0000000000
94 -621.0000000000
101 -592.0000000000
110 -553.0000000000
116 -514.0000000000
133 -485.0000000000
139 -456.0000000000
148 -436.0000000000
152 -407.0000000000
171 -378.0000000000
179 -359.0000000000
190 -349.0000000000
208 -329.0000000000
217 -291.0000000000
225 -272.0000000000
232 -243.0000000000
245 -214.0000000000
298 -205.0000000000
304 -186.0000000000
312 -176.0000000000
317 -157.0000000000
345 -128.0000000000
350 -119.0000000000
355 -110.0000000000
362 -100.0000000000
369 -91.0000000000
375 -72.0000000000
403 -71.0000000000
431 -70.0000000000
437 -61.0000000000
460 -51.0000000000
463 -42.0000000000
469 -32.0000000000
479 -23.0000000000
510 -22.0000000000
520 5.0000000000
547 6.0000000000
568 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1478.0000000000
3 -1177.0000000000
5 -1108.0000000000
8 -1040.0000000000
10 -991.0000000000
13 -933.0000000000
14 -836.0000000000
18 -826.0000000000
20 -816.0000000000
27 -738.0000000000
30 -709.0000000000
37 -631.0000000000
39 -612.0000000000
40 -457.0000000000
52 -447.0000000000
60 -389.0000000000
72 -350.0000000000
128 -321.0000000000
185 -311.0000000000
187 -292.0000000000
195 -273.0000000000
207 -263.0000000000
208 -244.0000000000
217 -224.0000000000
221 -185.0000000000
224 -176.0000000000
273 -108.0000000000
301 -99.0000000000
322 -80.0000000000
323 -51.0000000000
342 -42.0000000000
373 -41.0000000000
498 -32.0000000000
509 -23.0000000000
523 -14.0000000000
544 -13.0000000000
573 -12.0000000000
621 -3.0000000000
649 6.0000000000
735 7.0000000000
846 8.0000000000
1014 9.0000000000
100000 -10.0000000000
evaluations raw_y
1 -1148.0000000000
7 -1147.0000000000
8 -1079.0000000000
12 -992.0000000000
13 -904.0000000000
26 -836.0000000000
42 -807.0000000000
53 -797.0000000000
54 -700.0000000000
64 -680.0000000000
78 -651.0000000000
81 -641.0000000000
93 -622.0000000000
100 -573.0000000000
112 -554.0000000000
116 -534.0000000000
123 -505.0000000000
125 -495.0000000000
133 -447.0000000000
145 -408.0000000000
154 -399.0000000000
157 -369.0000000000
187 -350.0000000000
204 -340.0000000000
213 -311.0000000000
239 -282.0000000000
251 -263.0000000000
259 -244.0000000000
285 -225.0000000000
294 -196.0000000000
313 -148.0000000000
339 -129.0000000000
340 -128.0000000000
347 -119.0000000000
358 -100.0000000000
394 -71.0000000000
455 -62.0000000000
484 -33.0000000000
506 -14.0000000000
522 -5.0000000000
553 3.0000000000
559 4.0000000000
586 5.0000000000
606 6.0000000000
628 7.0000000000
659 8.0000000000
749 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1322.0000000000
2 -1157.0000000000
7 -1108.0000000000
13 -913.0000000000
14 -845.0000000000
29 -719.0000000000
46 -680.0000000000
47 -602.0000000000
67 -573.0000000000
106 -544.0000000000
111 -534.0000000000
113 -505.0000000000
129 -476.0000000000
145 -437.0000000000
162 -418.0000000000
175 -408.0000000000
178 -389.0000000000
183 -350.0000000000
187 -321.0000000000
203 -302.0000000000
210 -292.0000000000
221 -263.0000000000
258 -244.0000000000
267 -234.0000000000
276 -215.0000000000
294 -205.0000000000
305 -196.0000000000
306 -157.0000000000
319 -137.0000000000
343 -128.0000000000
344 -108.0000000000
347 -107.0000000000
352 -79.0000000000
358 -70.0000000000
368 -60.0000000000
373 -51.0000000000
374 -41.0000000000
383 -32.0000000000
419 -31.0000000000
425 -13.0000000000
494 -5.0000000000
507 -4.0000000000
559 -3.0000000000
648 6.0000000000
710 7.0000000000
810 8.0000000000
100000 -31.0000000000
