evaluations raw_y
1 46.0000000000
2 53.0000000000
10 56.0000000000
14 61.0000000000
24 63.0000000000
66 66.0000000000
119 67.0000000000
139 70.0000000000
173 72.0000000000
232 73.0000000000
251 75.0000000000
287 81.0000000000
369 82.0000000000
402 84.0000000000
433 85.0000000000
439 86.0000000000
496 87.0000000000
498 88.0000000000
520 89.0000000000
540 90.0000000000
552 91.0000000000
593 92.0000000000
641 93.0000000000
650 94.0000000000
717 95.0000000000
822 96.0000000000
869 97.0000000000
1004 98.0000000000
1103 99.0000000000
1400 100.0000000000
100000 99.0000000000
evaluations raw_y
1 50.0000000000
2 53.0000000000
4 56.0000000000
6 57.0000000000
14 63.0000000000
81 65.0000000000
100 66.0000000000
112 67.0000000000
118 68.0000000000
142 69.0000000000
143 72.0000000000
169 73.0000000000
255 76.0000000000
261 78.0000000000
314 79.0000000000
330 80.0000000000
353 81.0000000000
359 84.0000000000
429 85.0000000000
453 86.0000000000
484 87.0000000000
506 88.0000000000
507 89.0000000000
637 91.0000000000
647 92.0000000000
699 93.0000000000
737 94.0000000000
776 95.0000000000
808 96.0000000000
845 97.0000000000
1008 98.0000000000
1091 99.0000000000
1307 100.0000000000
100000 99.0000000000
evaluations raw_y
1 45.0000000000
2 56.0000000000
4 62.0000000000
11 63.0000000000
39 64.0000000000
51 66.0000000000
78 67.0000000000
103 73.0000000000
139 75.0000000000
170 76.0000000000
204 77.0000000000
225 78.0000000000
255 80.0000000000
266 81.0000000000
304 83.0000000000
317 84.0000000000
360 85.0000000000
364 88.0000000000
475 89.0000000000
500 90.0000000000
528 91.0000000000
548 92.0000000000
595 93.0000000000
619 94.0000000000
645 95.0000000000
699 96.0000000000
735 97.0000000000
756 98.0000000000
794 99.0000000000
980 100.0000000000
100000 99.0000000000
evaluations raw_y
1 54.0000000000
12 55.0000000000
13 56.0000000000
20 64.0000000000
59 65.0000000000
84 70.0000000000
144 74.0000000000
213 76.0000000000
218 77.0000000000
221 79.0000000000
294 80.0000000000
353 81.0000000000
382 82.0000000000
394 85.0000000000
450 86.0000000000
472 87.0000000000
480 89.0000000000
610 90.0000000000
711 91.0000000000
745 92.0000000000
784 93.0000000000
820 94.0000000000
882 95.0000000000
1068 96.0000000000
1139 97.0000000000
1165 98.0000000000
1529 99.0000000000
1825 100.0000000000
100000 100.0000000000
evaluations raw_y
1 55.0000000000
4 60.0000000000
25 64.0000000000
60 71.0000000000
149 73.0000000000
240 75.0000000000
300 76.0000000000
308 77.0000000000
318 79.0000000000
366 81.0000000000
432 83.0000000000
449 84.0000000000
507 86.0000000000
528 87.0000000000
565 88.0000000000
613 89.0000000000
666 91.0000000000
715 93.0000000000
833 95.0000000000
930 96.0000000000
997 97.0000000000
1159 98.0000000000
1399 99.0000000000
1496 100.0000000000
100000 99.0000000000
evaluations raw_y
1 50.0000000000
3 51.0000000000
9 58.0000000000
15 62.0000000000
91 66.0000000000
99 68.0000000000
118 71.0000000000
168 72.0000000000
194 74.0000000000
267 75.0000000000
277 80.0000000000
328 81.0000000000
343 82.0000000000
379 83.0000000000
393 84.0000000000
422 85.0000000000
474 86.0000000000
493 87.0000000000
515 88.0000000000
565 89.0000000000
568 90.0000000000
638 91.0000000000
645 92.0000000000
727 93.0000000000
745 94.0000000000
820 95.0000000000
893 96.0000000000
994 98.0000000000
1146 99.0000000000
1302 100.0000000000
100000 99.0000000000
evaluations raw_y
1 45.0000000000
3 59.0000000000
53 63.0000000000
92 66.0000000000
114 67.0000000000
130 68.0000000000
136 70.0000000000
163 71.0000000000
190 73.0000000000
275 76.0000000000
288 77.0000000000
299 79.0000000000
336 82.0000000000
372 84.0000000000
411 85.0000000000
433 86.0000000000
444 89.0000000000
502 90.0000000000
509 91.0000000000
566 92.0000000000
593 93.0000000000
632 94.0000000000
635 96.0000000000
741 97.0000000000
812 98.0000000000
1017 99.0000000000
1090 100.0000000000
100000 99.0000000000
evaluations raw_y
1 57.0000000000
35 60.0000000000
39 61.0000000000
47 62.0000000000
52 63.0000000000
63 65.0000000000
75 67.0000000000
97 68.0000000000
113 71.0000000000
199 76.0000000000
252 79.0000000000
297 82.0000000000
338 83.0000000000
367 84.0000000000
410 86.0000000000
456 88.0000000000
590 89.0000000000
603 91.0000000000
684 92.0000000000
782 94.0000000000
887 95.0000000000
949 96.0000000000
1145 97.0000000000
1203 98.0000000000
1360 99.0000000000
1647 100.0000000000
100000 99.0000000000
evaluations raw_y
1 50.0000000000
4 54.0000000000
6 58.0000000000
9 62.0000000000
39 63.0000000000
59 67.0000000000
113 68.0000000000
184 71.0000000000
198 73.0000000000
242 75.0000000000
256 76.0000000000
300 77.0000000000
315 79.0000000000
330 80.0000000000
343 81.0000000000
362 82.0000000000
386 83.0000000000
436 85.0000000000
448 86.0000000000
472 87.0000000000
515 88.0000000000
551 89.0000000000
606 91.0000000000
643 92.0000000000
720 93.0000000000
735 94.0000000000
774 95.0000000000
795 96.0000000000
885 97.0000000000
914 98.0000000000
1033 99.0000000000
1142 100.0000000000
100000 99.0000000000
evaluations raw_y
1 53.0000000000
2 57.0000000000
5 62.0000000000
28 64.0000000000
97 69.0000000000
103 73.0000000000
154 74.0000000000
182 76.0000000000
245 77.0000000000
282 79.0000000000
321 80.0000000000
338 81.0000000000
346 82.0000000000
367 84.0000000000
406 86.0000000000
419 87.0000000000
459 88.0000000000
519 89.0000000000
587 90.0000000000
590 91.0000000000
633 92.0000000000
708 93.0000000000
727 94.0000000000
759 97.0000000000
915 98.0000000000
936 99.0000000000
1044 100.0000000000
100000 100.0000000000
