evaluations raw_y
1 43.0000000000
2 45.0000000000
3 51.0000000000
8 52.0000000000
12 55.0000000000
16 58.0000000000
23 61.0000000000
29 63.0000000000
36 64.0000000000
45 65.0000000000
51 66.0000000000
60 68.0000000000
85 69.0000000000
88 70.0000000000
104 71.0000000000
113 73.0000000000
122 74.0000000000
155 75.0000000000
166 76.0000000000
187 77.0000000000
212 78.0000000000
216 79.0000000000
219 80.0000000000
229 81.0000000000
236 82.0000000000
272 83.0000000000
282 84.0000000000
309 87.0000000000
345 88.0000000000
349 89.0000000000
381 90.0000000000
437 91.0000000000
447 92.0000000000
467 93.0000000000
547 94.0000000000
553 95.0000000000
983 96.0000000000
1009 97.0000000000
1033 98.0000000000
1299 99.0000000000
1772 100.0000000000
100000 100.0000000000
evaluations raw_y
1 50.0000000000
3 51.0000000000
4 52.0000000000
5 59.0000000000
24 61.0000000000
35 62.0000000000
49 63.0000000000
50 65.0000000000
55 66.0000000000
71 67.0000000000
86 68.0000000000
96 69.0000000000
101 70.0000000000
116 71.0000000000
130 72.0000000000
137 73.0000000000
148 74.0000000000
163 75.0000000000
183 76.0000000000
194 77.0000000000
205 78.0000000000
224 79.0000000000
225 80.0000000000
256 82.0000000000
265 83.0000000000
271 84.0000000000
283 85.0000000000
332 86.0000000000
337 87.0000000000
360 88.0000000000
373 89.0000000000
415 90.0000000000
421 91.0000000000
456 92.0000000000
474 93.0000000000
561 94.0000000000
571 95.0000000000
605 96.0000000000
646 97.0000000000
842 98.0000000000
876 99.0000000000
1528 100.0000000000
100000 100.0000000000
evaluations raw_y
1 50.0000000000
4 55.0000000000
12 62.0000000000
22 66.0000000000
34 67.0000000000
41 69.0000000000
48 70.0000000000
51 71.0000000000
63 72.0000000000
64 73.0000000000
71 74.0000000000
74 75.0000000000
82 76.0000000000
90 77.0000000000
95 78.0000000000
106 79.0000000000
116 80.0000000000
134 81.0000000000
144 82.0000000000
158 83.0000000000
160 85.0000000000
181 86.0000000000
185 87.0000000000
204 89.0000000000
216 90.0000000000
226 91.0000000000
271 92.0000000000
313 93.0000000000
334 94.0000000000
344 95.0000000000
362 96.0000000000
475 97.0000000000
540 98.0000000000
667 99.0000000000
819 100.0000000000
100000 100.0000000000
evaluations raw_y
1 57.0000000000
8 59.0000000000
13 61.0000000000
23 63.0000000000
35 64.0000000000
42 65.0000000000
48 66.0000000000
50 67.0000000000
66 68.0000000000
88 70.0000000000
123 71.0000000000
124 72.0000000000
138 73.0000000000
144 74.0000000000
159 75.0000000000
169 77.0000000000
195 78.0000000000
199 79.0000000000
263 80.0000000000
281 81.0000000000
286 82.0000000000
301 83.0000000000
316 84.0000000000
354 85.0000000000
379 86.0000000000
392 87.0000000000
394 88.0000000000
413 89.0000000000
475 90.0000000000
526 91.0000000000
569 92.0000000000
597 93.0000000000
625 94.0000000000
639 95.0000000000
653 96.0000000000
727 97.0000000000
910 98.0000000000
1143 99.0000000000
1296 100.0000000000
100000 99.0000000000
evaluations raw_y
1 55.0000000000
15 56.0000000000
