evaluations raw_y
1 5.8000000000
2 7.8000000000
6 8.8000000000
20 9.2000000000
22 9.4000000000
24 9.6000000000
33 10.0000000000
40 10.2000000000
43 10.6000000000
72 10.8000000000
102 11.0000000000
109 11.2000000000
125 11.4000000000
130 11.6000000000
152 11.8000000000
154 12.0000000000
160 12.2000000000
176 12.4000000000
177 12.6000000000
181 12.8000000000
202 13.0000000000
217 13.2000000000
231 13.6000000000
259 13.8000000000
284 14.0000000000
289 14.4000000000
324 14.6000000000
332 14.8000000000
357 15.0000000000
377 15.4000000000
386 15.6000000000
476 15.8000000000
531 16.0000000000
553 16.2000000000
1066 16.4000000000
100000 16.2000000000
evaluations raw_y
1 5.2000000000
2 5.4000000000
3 8.0000000000
7 8.2000000000
12 9.6000000000
19 10.0000000000
24 11.0000000000
37 11.2000000000
48 11.4000000000
56 11.6000000000
68 11.8000000000
74 12.0000000000
86 12.2000000000
145 12.4000000000
151 12.6000000000
155 12.8000000000
170 13.0000000000
186 13.2000000000
194 13.4000000000
212 13.6000000000
236 13.8000000000
239 14.4000000000
339 14.6000000000
353 14.8000000000
363 15.0000000000
455 15.2000000000
503 15.4000000000
541 15.6000000000
570 15.8000000000
744 16.0000000000
775 16.2000000000
100000 16.2000000000
evaluations raw_y
1 6.6000000000
2 9.0000000000
22 9.2000000000
33 9.4000000000
39 9.8000000000
48 10.2000000000
67 10.4000000000
68 10.8000000000
81 11.0000000000
91 11.2000000000
103 11.4000000000
105 11.6000000000
110 11.8000000000
132 12.2000000000
142 12.4000000000
146 12.6000000000
179 12.8000000000
190 13.0000000000
204 13.2000000000
226 13.4000000000
230 13.6000000000
286 13.8000000000
291 14.0000000000
315 14.4000000000
355 14.6000000000
365 14.8000000000
383 15.0000000000
437 15.2000000000
456 15.4000000000
473 15.8000000000
732 16.0000000000
861 16.2000000000
100000 16.2000000000
evaluations raw_y
1 7.4000000000
5 8.4000000000
28 9.8000000000
39 10.0000000000
41 10.6000000000
60 10.8000000000
69 11.0000000000
81 11.2000000000
90 11.4000000000
103 11.6000000000
123 11.8000000000
141 12.0000000000
145 12.2000000000
160 12.4000000000
177 12.8000000000
210 13.0000000000
237 13.2000000000
243 13.4000000000
281 13.6000000000
287 13.8000000000
306 14.2000000000
376 14.4000000000
409 14.6000000000
424 14.8000000000
425 15.0000000000
436 15.2000000000
446 15.4000000000
473 15.6000000000
561 15.8000000000
657 16.0000000000
672 16.2000000000
719 16.4000000000
819 16.6000000000
914 16.8000000000
100000 16.4000000000
evaluations raw_y
1 5.6000000000
2 6.4000000000
7 7.2000000000
9 8.4000000000
14 8.8000000000
17 9.0000000000
37 9.2000000000
56 9.6000000000
74 9.8000000000
79 10.0000000000
90 10.4000000000
93 10.6000000000
104 10.8000000000
116 11.0000000000
120 11.4000000000
153 11.6000000000
158 11.8000000000
169 12.2000000000
194 12.4000000000
211 12.6000000000
223 12.8000000000
246 13.0000000000
270 13.2000000000
283 13.4000000000
293 13.6000000000
339 13.8000000000
343 14.0000000000
365 14.2000000000
381 14.4000000000
411 14.6000000000
441 14.8000000000
457 15.0000000000
520 15.2000000000
535 15.4000000000
573 15.6000000000
641 15.8000000000
717 16.0000000000
818 16.2000000000
1044 16.4000000000
100000 16.0000000000
evaluations raw_y
1 6.4000000000
2 9.8000000000
23 10.0000000000
29 10.2000000000
40 10.4000000000
46 10.6000000000
65 10.8000000000
73 11.0000000000
78 11.2000000000
82 11.4000000000
97 11.6000000000
104 11.8000000000
113 12.0000000000
125 12.2000000000
140 12.6000000000
147 12.8000000000
174 13.0000000000
178 13.2000000000
214 13.4000000000
236 13.6000000000
272 13.8000000000
280 14.0000000000
298 14.2000000000
317 14.4000000000
342 14.6000000000
367 14.8000000000
375 15.0000000000
436 15.2000000000
456 15.4000000000
482 15.6000000000
584 15.8000000000
589 16.0000000000
620 16.2000000000
660 16.4000000000
100000 16.2000000000
evaluations raw_y
1 6.0000000000
3 8.8000000000
6 9.0000000000
21 10.0000000000
30 10.8000000000
37 11.0000000000
38 11.2000000000
59 12.2000000000
76 12.4000000000
80 12.6000000000
95 13.0000000000
102 13.2000000000
124 13.4000000000
139 13.6000000000
144 13.8000000000
187 14.0000000000
210 14.2000000000
229 14.4000000000
245 14.6000000000
258 14.8000000000
336 15.0000000000
359 15.2000000000
446 15.4000000000
487 15.6000000000
502 15.8000000000
669 16.0000000000
707 16.2000000000
737 16.4000000000
767 16.6000000000
850 16.8000000000
100000 15.6000000000
evaluations raw_y
1 6.6000000000
6 7.0000000000
12 8.0000000000
20 8.4000000000
27 8.8000000000
28 9.2000000000
38 10.0000000000
48 10.2000000000
60 10.4000000000
63 10.6000000000
76 10.8000000000
83 11.0000000000
108 11.2000000000
120 11.4000000000
130 11.6000000000
136 11.8000000000
157 12.2000000000
183 12.4000000000
186 12.6000000000
210 12.8000000000
214 13.0000000000
225 13.4000000000
248 13.6000000000
260 13.8000000000
263 14.0000000000
296 14.2000000000
303 14.4000000000
322 14.6000000000
352 14.8000000000
383 15.0000000000
404 15.2000000000
485 15.4000000000
773 15.6000000000
782 15.8000000000
842 16.0000000000
903 16.2000000000
1390 16.4000000000
100000 16.4000000000
evaluations raw_y
1 7.0000000000
8 7.8000000000
13 8.6000000000
21 8.8000000000
29 9.0000000000
32 9.8000000000
37 10.0000000000
48 10.2000000000
55 10.4000000000
70 10.6000000000
74 10.8000000000
82 11.0000000000
95 11.2000000000
97 11.4000000000
104 11.6000000000
119 11.8000000000
138 12.0000000000
147 12.2000000000
181 12.4000000000
199 12.6000000000
206 12.8000000000
227 13.0000000000
238 13.2000000000
250 13.6000000000
299 13.8000000000
335 14.0000000000
345 14.2000000000
382 14.4000000000
390 14.6000000000
398 14.8000000000
431 15.0000000000
473 15.2000000000
500 15.4000000000
627 15.6000000000
751 16.0000000000
792 16.2000000000
100000 14.8000000000
evaluations raw_y
1 6.0000000000
2 8.6000000000
15 9.8000000000
30 10.4000000000
47 10.6000000000
62 10.8000000000
73 11.2000000000
80 11.4000000000
99 11.6000000000
106 11.8000000000
130 12.0000000000
166 12.2000000000
174 12.4000000000
183 12.6000000000
194 12.8000000000
210 13.0000000000
217 13.2000000000
226 13.4000000000
236 13.8000000000
275 14.0000000000
294 14.2000000000
300 14.4000000000
325 14.6000000000
347 14.8000000000
378 15.0000000000
389 15.2000000000
406 15.4000000000
428 15.6000000000
452 15.8000000000
462 16.0000000000
523 16.2000000000
616 16.4000000000
677 16.6000000000
100000 16.2000000000
