evaluations raw_y
1 0.0000000000
4 4.0000000000
11 6.0000000000
14 9.0000000000
68 10.0000000000
152 11.0000000000
417 12.0000000000
445 13.0000000000
588 20.0000000000
684 21.0000000000
805 22.0000000000
862 23.0000000000
884 24.0000000000
967 26.0000000000
1021 27.0000000000
1078 28.0000000000
1631 29.0000000000
1750 30.0000000000
1985 33.0000000000
2031 34.0000000000
2052 36.0000000000
2073 37.0000000000
2180 39.0000000000
2282 41.0000000000
2290 42.0000000000
2743 43.0000000000
2896 46.0000000000
2959 47.0000000000
3303 51.0000000000
3537 55.0000000000
3611 56.0000000000
3665 57.0000000000
3785 58.0000000000
4311 59.0000000000
4353 60.0000000000
4837 69.0000000000
4907 70.0000000000
4992 71.0000000000
5183 75.0000000000
5765 81.0000000000
5935 82.0000000000
6081 83.0000000000
6090 88.0000000000
6101 90.0000000000
6219 91.0000000000
6275 94.0000000000
6407 95.0000000000
6630 96.0000000000
6655 99.0000000000
6682 100.0000000000
100000 88.0000000000
evaluations raw_y
1 5.0000000000
19 6.0000000000
53 10.0000000000
190 12.0000000000
214 13.0000000000
263 15.0000000000
281 17.0000000000
322 18.0000000000
703 20.0000000000
714 21.0000000000
771 22.0000000000
999 23.0000000000
1170 24.0000000000
1269 29.0000000000
1469 30.0000000000
1569 34.0000000000
1652 37.0000000000
1776 38.0000000000
1874 40.0000000000
2009 41.0000000000
2223 42.0000000000
2267 43.0000000000
2456 44.0000000000
2519 45.0000000000
2983 46.0000000000
3004 47.0000000000
3091 48.0000000000
3349 49.0000000000
4032 50.0000000000
4053 51.0000000000
4572 52.0000000000
4789 54.0000000000
5105 55.0000000000
5301 56.0000000000
5329 57.0000000000
5503 60.0000000000
5514 62.0000000000
5629 64.0000000000
5749 65.0000000000
5783 66.0000000000
5803 67.0000000000
5938 68.0000000000
5976 71.0000000000
6229 72.0000000000
6367 75.0000000000
6411 81.0000000000
6639 82.0000000000
6800 86.0000000000
7082 87.0000000000
7361 88.0000000000
7925 89.0000000000
7982 90.0000000000
8046 91.0000000000
8410 93.0000000000
8817 94.0000000000
9055 98.0000000000
9057 100.0000000000
100000 100.0000000000
evaluations raw_y
1 1.0000000000
6 2.0000000000
8 3.0000000000
13 4.0000000000
22 6.0000000000
164 8.0000000000
388 9.0000000000
590 10.0000000000
699 11.0000000000
788 13.0000000000
844 14.0000000000
1071 15.0000000000
1328 16.0000000000
1565 17.0000000000
1723 18.0000000000
1844 22.0000000000
1867 27.0000000000
2077 28.0000000000
2312 30.0000000000
2862 31.0000000000
2893 32.0000000000
3157 34.0000000000
3422 38.0000000000
3879 41.0000000000
4613 42.0000000000
4667 46.0000000000
5291 47.0000000000
5348 49.0000000000
5602 50.0000000000
5717 51.0000000000
