evaluations raw_y
355 -23.0000000000
424 -22.0000000000
462 -21.0000000000
491 -20.0000000000
548 -11.0000000000
600 8.0000000000
961 9.0000000000
100000 -30.0000000000
evaluations raw_y
1 -1479.0000000000
3 -1459.0000000000
5 -1429.0000000000
9 -1293.0000000000
13 -1089.0000000000
19 -1069.0000000000
26 -1040.0000000000
32 -972.0000000000
35 -923.0000000000
39 -845.0000000000
51 -835.0000000000
55 -796.0000000000
59 -757.0000000000
67 -718.0000000000
83 -601.0000000000
101 -562.0000000000
119 -543.0000000000
120 -533.0000000000
123 -504.0000000000
131 -494.0000000000
159 -475.0000000000
161 -465.0000000000
164 -446.0000000000
166 -436.0000000000
177 -378.0000000000
189 -330.0000000000
205 -301.0000000000
210 -291.0000000000
226 -282.0000000000
227 -272.0000000000
237 -262.0000000000
242 -214.0000000000
327 -195.0000000000
335 -185.0000000000
337 -166.0000000000
360 -147.0000000000
367 -138.0000000000
407 -119.0000000000
412 -90.0000000000
420 -61.0000000000
444 -60.0000000000
463 -52.0000000000
471 -51.0000000000
494 -13.0000000000
525 -4.0000000000
538 -3.0000000000
571 -2.0000000000
720 6.0000000000
725 7.0000000000
922 8.0000000000
1241 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1420.0000000000
5 -1332.0000000000
8 -1029.0000000000
13 -981.0000000000
19 -855.0000000000
25 -826.0000000000
26 -776.0000000000
29 -728.0000000000
38 -699.0000000000
43 -534.0000000000
44 -506.0000000000
48 -475.0000000000
55 -447.0000000000
64 -398.0000000000
70 -340.0000000000
89 -320.0000000000
95 -311.0000000000
104 -301.0000000000
106 -282.0000000000
119 -253.0000000000
125 -243.0000000000
133 -224.0000000000
165 -205.0000000000
187 -204.0000000000
193 -147.0000000000
211 -127.0000000000
223 -118.0000000000
300 -99.0000000000
308 -89.0000000000
315 -80.0000000000
325 -79.0000000000
328 -61.0000000000
331 -51.0000000000
388 -42.0000000000
391 -33.0000000000
419 -24.0000000000
425 -14.0000000000
432 -6.0000000000
449 -5.0000000000
463 -4.0000000000
519 5.0000000000
523 6.0000000000
556 7.0000000000
725 8.0000000000
28463 9.0000000000
100000 -20.0000000000
evaluations raw_y
1 -1517.0000000000
5 -1361.0000000000
6 -1254.0000000000
7 -1167.0000000000
9 -1166.0000000000
17 -1128.0000000000
20 -923.0000000000
27 -884.0000000000
29 -845.0000000000
43 -718.0000000000
48 -621.0000000000
60 -611.0000000000
61 -553.0000000000
65 -543.0000000000
76 -514.0000000000
83 -446.0000000000
94 -427.0000000000
96 -417.0000000000
102 -388.0000000000
126 -369.0000000000
130 -368.0000000000
132 -349.0000000000
141 -320.0000000000
148 -291.0000000000
157 -282.0000000000
170 -262.0000000000
175 -252.0000000000
181 -242.0000000000
184 -223.0000000000
188 -214.0000000000
193 -213.0000000000
195 -175.0000000000
200 -156.0000000000
207 -147.0000000000
208 -137.0000000000
219 -118.0000000000
233 -117.0000000000
259 -107.0000000000
265 -78.0000000000
284 -59.0000000000
306 -50.0000000000
311 -31.0000000000
397 -22.0000000000
447 -13.0000000000
520 -4.0000000000
540 -3.0000000000
561 6.0000000000
605 7.0000000000
668 8.0000000000
5388 9.0000000000
89586 10.0000000000
evaluations raw_y
1 -1313.0000000000
6 -962.0000000000
17 -806.0000000000
28 -670.0000000000
43 -660.0000000000
47 -631.0000000000
51 -602.0000000000
54 -553.0000000000
75 -524.0000000000
84 -514.0000000000
89 -446.0000000000
103 -437.0000000000
111 -418.0000000000
119 -408.0000000000
129 -398.0000000000
131 -379.0000000000
145 -369.0000000000
156 -340.0000000000
159 -311.0000000000
170 -292.0000000000
190 -283.0000000000
200 -273.0000000000
