evaluations raw_y
1 1.0743446498
2 1.2607160867
5 1.4526438117
54 1.7568517217
57 1.8129079043
580 1.8925056775
1818 2.0920502092
1954 2.2956841139
2517 2.3169601483
2547 2.6968716289
2972 2.8441410694
3026 2.8571428571
3240 2.8636884307
3353 3.0525030525
4413 3.1685678074
5067 3.2938076416
5298 3.3200531208
5464 3.4106412005
5698 3.7037037037
11138 3.7481259370
12848 3.7593984962
13065 3.7707390649
13619 3.8284839204
14445 3.8880248834
14650 3.9001560062
15037 3.9370078740
16126 3.9745627981
55283 4.1050903120
100000 2.9515938607
evaluations raw_y
1 0.7407407407
2 1.2059816691
3 1.4148273911
7 1.6458196182
38 1.6589250166
48 1.6677785190
114 1.6926201760
200 1.7895490336
255 2.0016012810
1789 2.1349274125
2025 2.1910604733
2190 2.2914757104
2347 2.4630541872
3185 2.7685492802
3723 2.8248587571
4159 2.8571428571
4229 2.9797377831
4487 3.0902348578
5762 3.1289111389
5874 3.1766200762
6019 3.3738191633
6488 3.4674063800
6672 3.4770514604
24612 3.4965034965
25062 3.6818851252
26084 3.8880248834
26810 3.9001560062
28069 4.0000000000
28115 4.0650406504
29382 4.1876046901
100000 4.1876046901
evaluations raw_y
1 0.9174311927
2 0.9394964299
3 1.1956001913
6 1.2036591237
9 1.6244314490
43 1.7158544955
390 1.7182130584
406 1.7568517217
561 1.7743080199
901 1.9394879752
1688 2.1795989538
3218 2.2104332449
3297 2.2583559169
3303 2.3786869648
3662 2.4437927664
3927 2.6795284030
4259 2.7027027027
4281 2.7085590466
4497 2.7685492802
5022 3.2010243278
6098 3.2425421530
6520 3.3647375505
6590 3.3921302578
7074 3.5360678925
7930 3.6710719530
8660 3.6927621861
8797 3.7481259370
9298 3.7593984962
100000 3.5161744023
evaluations raw_y
1 1.5615240475
8 1.5733165513
11 1.6767270288
119 1.7182130584
1204 1.7667844523
1324 1.7972681524
1465 1.8368846436
1477 2.1276595745
2491 2.1385799829
2788 2.2956841139
3079 2.3832221163
3192 2.4485798237
3270 2.6288117771
3574 2.8441410694
4234 2.8835063437
4269 2.8901734104
4324 2.9515938607
4566 3.1210986267
4649 3.2010243278
4748 3.2175032175
5049 3.2341526520
5335 3.3288948069
5386 3.4578146611
5460 3.5161744023
6004 3.9494470774
6471 3.9619651347
6767 4.0128410915
7975 4.3029259897
8317 4.3478260870
8874 4.3936731107
9353 4.4091710758
9958 4.4404973357
100000 2.7085590466
evaluations raw_y
1 0.9221689414
2 1.1076650421
6 1.2709710219
7 1.2893243940
19 1.4196479273
45 1.4509576320
55 1.5346838551
200 1.6767270288
236 1.7041581459
292 2.0508613618
1917 2.1097046414
2045 2.3255813953
2172 2.3969319271
2726 2.4015369837
2827 2.6852846402
3453 2.8121484814
3596 2.8702640643
3890 2.9103608847
4146 3.0599755202
4653 3.1928480204
5277 3.2765399738
5438 3.3738191633
5674 3.4013605442
6032 3.4482758621
7250 3.5063113604
7436 3.7257824143
9184 3.8284839204
9291 3.8639876352
10933 3.9001560062
100000 2.8248587571
evaluations raw_y
1 0.9854158455
2 0.9900990099
4 1.1420740064
9 1.2531328321
13 1.3550135501
37 1.4212620807
40 1.5051173992
84 1.5197568389
87 1.7972681524
485 1.8155410312
512 1.8587360595
1101 1.9731649566
2188 1.9857029388
2708 2.0508613618
2772 2.2026431718
2779 2.3041474654
3103 2.3651844844
3118 2.5176233635
3377 2.5906735751
3931 2.6014568158
4155 2.7203482046
4179 2.7808676307
4259 2.8506271380
4870 3.0450669915
5498 3.1133250311
5559 3.1525851198
5605 3.1766200762
5844 3.2092426187
5930 3.3025099075
5949 3.3200531208
6367 3.4199726402
6498 3.4293552812
6655 3.4482758621
6799 3.4770514604
7205 3.7821482602
8115 3.8639876352
9712 3.9370078740
11734 3.9494470774
13865 3.9619651347
14099 4.0783034258
100000 4.0783034258
