evaluations raw_y
1 1.0000000000
238 2.0000000000
368 4.0000000000
386 6.0000000000
491 9.0000000000
733 11.0000000000
850 12.0000000000
914 13.0000000000
971 15.0000000000
1038 16.0000000000
1265 19.0000000000
1344 21.0000000000
1407 22.0000000000
1409 23.0000000000
1630 28.0000000000
1779 29.0000000000
1806 33.0000000000
1818 39.0000000000
2311 40.0000000000
2387 45.0000000000
2648 47.0000000000
2838 48.0000000000
2968 53.0000000000
2970 55.0000000000
3404 56.0000000000
3721 57.0000000000
3888 59.0000000000
3928 63.0000000000
3969 64.0000000000
4164 67.0000000000
4249 68.0000000000
4511 69.0000000000
4573 70.0000000000
5045 72.0000000000
5120 74.0000000000
5144 76.0000000000
5500 77.0000000000
5842 79.0000000000
5843 83.0000000000
5972 88.0000000000
6328 89.0000000000
6512 92.0000000000
6627 95.0000000000
6734 98.0000000000
6747 100.0000000000
evaluations raw_y
1 0.0000000000
30 4.0000000000
290 5.0000000000
624 6.0000000000
763 9.0000000000
1207 10.0000000000
1262 11.0000000000
1271 13.0000000000
1388 14.0000000000
1922 18.0000000000
2090 21.0000000000
2149 22.0000000000
2217 26.0000000000
2355 27.0000000000
2428 34.0000000000
2506 35.0000000000
2937 36.0000000000
3147 37.0000000000
3589 39.0000000000
3684 43.0000000000
3826 44.0000000000
3906 46.0000000000
4147 48.0000000000
4179 49.0000000000
4253 51.0000000000
4369 52.0000000000
4429 54.0000000000
4840 57.0000000000
5030 58.0000000000
5208 61.0000000000
5382 62.0000000000
5464 63.0000000000
5544 64.0000000000
5993 66.0000000000
6091 69.0000000000
6122 70.0000000000
6435 71.0000000000
6555 72.0000000000
6557 73.0000000000
6799 77.0000000000
7348 80.0000000000
7470 82.0000000000
7473 83.0000000000
7481 85.0000000000
7527 86.0000000000
7575 90.0000000000
7839 91.0000000000
8276 94.0000000000
9058 95.0000000000
9179 96.0000000000
9305 97.0000000000
9562 98.0000000000
9828 100.0000000000
evaluations raw_y
1 1.0000000000
176 2.0000000000
208 4.0000000000
232 5.0000000000
298 6.0000000000
315 7.0000000000
333 8.0000000000
412 9.0000000000
579 10.0000000000
844 13.0000000000
944 17.0000000000
955 18.0000000000
1089 20.0000000000
1204 21.0000000000
1226 23.0000000000
1363 26.0000000000
1450 31.0000000000
1511 32.0000000000
1541 33.0000000000
1785 35.0000000000
2071 37.0000000000
2134 39.0000000000
2137 50.0000000000
2347 52.0000000000
2632 53.0000000000
2645 55.0000000000
3105 56.0000000000
3109 57.0000000000
3276 58.0000000000
3601 63.0000000000
3708 70.0000000000
3730 73.0000000000
3733 74.0000000000
3940 75.0000000000
3972 79.0000000000
4010 80.0000000000
4036 81.0000000000
4073 88.0000000000
4537 90.0000000000
4735 92.0000000000
5151 93.0000000000
5984 95.0000000000
6958 99.0000000000
7790 100.0000000000
evaluations raw_y
1 2.0000000000
84 3.0000000000
111 5.0000000000
284 8.0000000000
413 9.0000000000
497 12.0000000000
668 13.0000000000
804 14.0000000000
831 15.0000000000
871 16.0000000000
932 18.0000000000
1081 19.0000000000
1155 20.0000000000
1334 25.0000000000
1428 26.0000000000
1696 31.0000000000
1844 33.0000000000
1920 35.0000000000
2272 36.0000000000
2314 37.0000000000
2578 39.0000000000
2816 41.0000000000
2971 42.0000000000
2983 43.0000000000
3075 46.0000000000
3276 50.0000000000
3445 52.0000000000
3584 53.0000000000
3604 55.0000000000
3637 56.0000000000
3867 57.0000000000
4397 59.0000000000
4537 63.0000000000
4648 64.0000000000
4869 66.0000000000
5180 67.0000000000
5213 70.0000000000
5280 73.0000000000
5729 74.0000000000
5902 77.0000000000
