evaluations raw_y
1 0.0000000000
14 1.0000000000
15 2.0000000000
41 4.0000000000
58 5.0000000000
84 6.0000000000
99 7.0000000000
103 9.0000000000
174 10.0000000000
196 11.0000000000
372 16.0000000000
421 18.0000000000
538 19.0000000000
1053 21.0000000000
1076 22.0000000000
1665 24.0000000000
1763 27.0000000000
1824 28.0000000000
1947 31.0000000000
2432 32.0000000000
2543 33.0000000000
3327 35.0000000000
3428 36.0000000000
3460 38.0000000000
3734 41.0000000000
4012 42.0000000000
4084 43.0000000000
4153 45.0000000000
4313 48.0000000000
4495 50.0000000000
5021 52.0000000000
5396 55.0000000000
5483 58.0000000000
5574 59.0000000000
5727 60.0000000000
5770 61.0000000000
6251 62.0000000000
6461 65.0000000000
6734 68.0000000000
6941 75.0000000000
7120 76.0000000000
7350 79.0000000000
7616 83.0000000000
7757 86.0000000000
8224 91.0000000000
9284 93.0000000000
9674 94.0000000000
9882 95.0000000000
10170 96.0000000000
10342 98.0000000000
10414 99.0000000000
10712 100.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
23 3.0000000000
46 4.0000000000
49 5.0000000000
77 7.0000000000
89 8.0000000000
144 10.0000000000
241 11.0000000000
295 12.0000000000
323 13.0000000000
359 15.0000000000
498 17.0000000000
643 21.0000000000
907 22.0000000000
1481 23.0000000000
1652 24.0000000000
1773 27.0000000000
2068 28.0000000000
2290 30.0000000000
2606 31.0000000000
2758 32.0000000000
3060 33.0000000000
3242 34.0000000000
3393 35.0000000000
3449 37.0000000000
3595 38.0000000000
3716 41.0000000000
3941 42.0000000000
4039 43.0000000000
4294 44.0000000000
4324 45.0000000000
4462 46.0000000000
4756 48.0000000000
4793 52.0000000000
5048 54.0000000000
5282 56.0000000000
5960 57.0000000000
5981 58.0000000000
6337 59.0000000000
6783 61.0000000000
7328 64.0000000000
7548 65.0000000000
7666 68.0000000000
7709 69.0000000000
7857 70.0000000000
7873 72.0000000000
7961 75.0000000000
8451 80.0000000000
8576 82.0000000000
8644 83.0000000000
9060 85.0000000000
9254 88.0000000000
9377 89.0000000000
9888 91.0000000000
10032 92.0000000000
11045 96.0000000000
11205 98.0000000000
11440 99.0000000000
11661 100.0000000000
evaluations raw_y
1 1.0000000000
12 2.0000000000
26 3.0000000000
29 5.0000000000
48 6.0000000000
105 7.0000000000
118 8.0000000000
142 9.0000000000
158 10.0000000000
183 11.0000000000
198 12.0000000000
227 13.0000000000
455 16.0000000000
586 19.0000000000
741 20.0000000000
845 22.0000000000
1010 26.0000000000
1241 30.0000000000
1370 31.0000000000
1413 34.0000000000
1559 35.0000000000
1773 40.0000000000
2007 44.0000000000
2255 46.0000000000
2535 47.0000000000
2676 48.0000000000
2818 49.0000000000
2860 50.0000000000
2978 54.0000000000
3244 55.0000000000
3337 63.0000000000
3716 67.0000000000
4056 68.0000000000
4266 70.0000000000
4453 73.0000000000
4528 76.0000000000
4630 77.0000000000
